X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
590;162;0.6441265;0.42379;0.6441265;0.8475801;483.3;0.1531583;True;11/15/2024 10:06:04 AM:299;1731661564299;;
589;161;0.6437707;0.4210075;0.6346811;0.7870629;484.0;0.1461682;True;11/15/2024 10:06:04 AM:636;1731661564636;;
591;159;0.6454529;0.4166025;0.6626357;0.7452965;484.2;0.1520662;True;11/15/2024 10:06:04 AM:957;1731661564957;;
603;159;0.6583382;0.4169067;0.7141922;0.8389182;485.6;0.1459433;True;11/15/2024 10:06:05 AM:272;1731661565272;;
604;159;0.659785;0.4171551;0.7024199;0.8442359;485.8;0.1538221;True;11/15/2024 10:06:05 AM:590;1731661565590;;
604;158;0.6600288;0.4138096;0.700713;0.7665105;483.8;0.1487184;True;11/15/2024 10:06:05 AM:898;1731661565898;;
605;158;0.6608729;0.4135454;0.704831;0.8008589;485.6;0.1568884;True;11/15/2024 10:06:06 AM:217;1731661566217;;
608;160;0.6644296;0.4180684;0.7195705;0.8936179;486.6;0.1582346;True;11/15/2024 10:06:06 AM:539;1731661566539;;
610;160;0.6666951;0.4182007;0.6905793;0.8658218;486.7;0.1638359;False;11/15/2024 10:06:06 AM:880;1731661566880;;
609;159;0.6659192;0.4174992;0.6605101;0.816789;485.6;0.1577631;True;11/15/2024 10:06:07 AM:181;1731661567181;;
625;160;0.6832881;0.4179123;0.7455938;0.8566919;487.3;0.1624064;False;11/15/2024 10:06:07 AM:501;1731661567501;;
610;157;0.6663288;0.4109199;0.6221282;0.7415702;487.3;0.153985;True;11/15/2024 10:06:07 AM:819;1731661567819;;
600;157;0.6558656;0.409998;0.6037428;0.7596419;488.1;0.1622099;False;11/15/2024 10:06:08 AM:142;1731661568142;;
574;157;0.6276026;0.4109506;0.5381;0.8381389;488.7;0.1471084;True;11/15/2024 10:06:08 AM:451;1731661568451;;
580;157;0.6341242;0.4122661;0.6532224;0.8589763;492.1;0.1539587;True;11/15/2024 10:06:08 AM:786;1731661568786;;
587;157;0.641304;0.4122362;0.67712;0.8228256;496.1;0.1551167;True;11/15/2024 10:06:09 AM:100;1731661569100;;
573;156;0.6258564;0.4099148;0.5774151;0.7715729;493.2;0.1849948;False;11/15/2024 10:06:09 AM:423;1731661569423;;
576;156;0.6292008;0.4098187;0.6487054;0.7943927;489.2;0.1931748;False;11/15/2024 10:06:09 AM:742;1731661569742;;
562;156;0.6141953;0.4089904;0.5610822;0.7720476;480.7;0.1491924;True;11/15/2024 10:06:10 AM:62;1731661570062;;
559;156;0.6103185;0.408696;0.5640215;0.7926704;474.2;0.1540447;True;11/15/2024 10:06:10 AM:380;1731661570380;;
308;156;0.3368742;0.4082257;0.1613309;0.7750549;464.8;0.1633152;False;11/15/2024 10:06:10 AM:689;1731661570689;;
308;155;0.3369702;0.4072776;0.3376313;0.7595482;458.9;0.1575729;True;11/15/2024 10:06:11 AM:19;1731661571019;;
265;155;0.2900957;0.4067846;0.1966035;0.7566149;455.1;0.1643552;False;11/15/2024 10:06:11 AM:346;1731661571346;;
265;155;0.2893053;0.4064807;0.2355722;0.8047858;452.6;0.1654245;False;11/15/2024 10:06:11 AM:664;1731661571664;;
535;155;0.5848357;0.4067235;0.7383434;0.8223924;452.1;0.1559174;True;11/15/2024 10:06:11 AM:982;1731661571982;;
552;149;0.6034836;0.3914361;0.6588567;0.6583427;451.6;0.1630465;False;11/15/2024 10:06:12 AM:292;1731661572292;;
594;150;0.6486964;0.392272;0.7470804;0.7963579;451.9;0.1584548;True;11/15/2024 10:06:12 AM:620;1731661572620;;
583;150;0.6372941;0.3926437;0.6079601;0.7995007;452.8;0.1566001;True;11/15/2024 10:06:12 AM:941;1731661572941;;
590;150;0.6446987;0.3926781;0.686591;0.793258;454.3;0.1498886;True;11/15/2024 10:06:13 AM:263;1731661573263;;
582;149;0.6360416;0.3894666;0.6032433;0.7222971;498.5;0.1256908;True;11/15/2024 10:06:13 AM:580;1731661573580;;
611;151;0.6678485;0.3960347;0.7400526;0.8616425;494.7;0.1541196;True;11/15/2024 10:06:13 AM:902;1731661573902;;
612;151;0.6689252;0.3962325;0.6886328;0.8115678;489.9;0.1507405;True;11/15/2024 10:06:14 AM:221;1731661574221;;
613;151;0.6694567;0.39624;0.6786609;0.7928691;486.3;0.1482189;True;11/15/2024 10:06:14 AM:539;1731661574539;;
