X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1026;189;0.668204;0.2738454;0.668204;0.5476907;495.8;0.1830692;False;17-11-2024 20:35:17:826;1731872117826;;
798;194;0.5197459;0.2813643;0.4240023;0.6278991;492.8;0.1761073;False;17-11-2024 20:35:18:127;1731872118127;;
798;236;0.5197415;0.3419178;0.5196856;0.8494847;486.5;0.1963587;False;17-11-2024 20:35:18:457;1731872118457;;
799;195;0.5205088;0.2829972;0.5291437;0.4425692;482.2;0.169217;False;17-11-2024 20:35:18:785;1731872118785;;
783;192;0.5101303;0.2780645;0.4764428;0.4939058;479.6;0.1602963;False;17-11-2024 20:35:19:89;1731872119089;;
748;188;0.4871571;0.2730983;0.4308857;0.4694686;473.8;0.1685506;False;17-11-2024 20:35:19:423;1731872119423;;
747;227;0.4869162;0.3298398;0.4502337;0.789921;469.4;0.193537;False;17-11-2024 20:35:19:722;1731872119722;;
749;232;0.4880503;0.3368918;0.492218;0.7481523;463.1;0.1966718;False;17-11-2024 20:35:20:47;1731872120047;;
749;229;0.4878946;0.331897;0.4766725;0.6292304;458.3;0.196942;False;17-11-2024 20:35:20:380;1731872120380;;
674;225;0.4394193;0.326768;0.3699559;0.5981107;455.1;0.1974888;False;17-11-2024 20:35:20:705;1731872120705;;
669;226;0.4358612;0.3283921;0.3922735;0.676666;451.4;0.1875654;False;17-11-2024 20:35:20:991;1731872120991;;
619;227;0.4033708;0.3290768;0.3307787;0.677963;447.8;0.2165718;False;17-11-2024 20:35:21:359;1731872121359;;
614;209;0.4001838;0.3029037;0.3653049;0.4974779;444.8;0.1903422;False;17-11-2024 20:35:21:639;1731872121639;;
829;211;0.5400921;0.3061134;0.6216383;0.6395171;442.6;0.1919736;False;17-11-2024 20:35:21:975;1731872121975;;
744;212;0.4848322;0.3075456;0.4161181;0.6452974;439.8;0.2040889;False;17-11-2024 20:35:22:320;1731872122320;;
747;202;0.4868617;0.2924047;0.4947025;0.5046549;439.1;0.204394;False;17-11-2024 20:35:22:631;1731872122631;;
696;225;0.4533781;0.32615;0.3938539;0.7616813;437.0;0.2096103;False;17-11-2024 20:35:22:949;1731872122949;;
701;233;0.4565224;0.3385357;0.4674939;0.7764352;435.1;0.178958;False;17-11-2024 20:35:23:262;1731872123262;;
909;234;0.5924386;0.33982;0.6843591;0.6972361;432.4;0.2065178;False;17-11-2024 20:35:23:571;1731872123571;;
1049;194;0.6834496;0.2820979;0.769262;0.4265828;437.1;0.2254773;False;17-11-2024 20:35:23:894;1731872123894;;
1052;190;0.6851004;0.2753046;0.7218239;0.4667462;435.7;0.2396906;False;17-11-2024 20:35:24:219;1731872124219;;
1010;192;0.6576326;0.2792311;0.6165364;0.585172;437.5;0.2129663;False;17-11-2024 20:35:24:542;1731872124542;;
940;208;0.6125035;0.3010654;0.5463624;0.7012921;436.2;0.1977489;False;17-11-2024 20:35:24:874;1731872124874;;
929;205;0.6050102;0.2975821;0.5574061;0.5685207;434.1;0.2189947;False;17-11-2024 20:35:25:258;1731872125258;;
879;188;0.5725022;0.2729751;0.4986528;0.4399141;430.8;0.218335;False;17-11-2024 20:35:25:618;1731872125618;;
820;189;0.5341219;0.2744735;0.4485177;0.5626462;428.8;0.2263982;False;17-11-2024 20:35:25:926;1731872125926;;
816;189;0.5312841;0.2744375;0.5226363;0.5465097;427.6;0.2240105;False;17-11-2024 20:35:26:254;1731872126254;;
805;189;0.5242214;0.2748657;0.4815193;0.5635141;427.2;0.2208147;False;17-11-2024 20:35:26:600;1731872126600;;
730;191;0.4754747;0.2766059;0.3961977;0.5891452;426.6;0.2161073;False;17-11-2024 20:35:26:941;1731872126941;;
1022;190;0.6655217;0.2761972;0.7552442;0.5443772;424.4;0.219219;False;17-11-2024 20:35:27:257;1731872127257;;
938;191;0.6110056;0.2766849;0.5360085;0.5723759;423.4;0.2194902;False;17-11-2024 20:35:27:609;1731872127609;;
937;191;0.6101279;0.2769948;0.5734755;0.5763187;422.1;0.2257444;False;17-11-2024 20:35:27:914;1731872127914;;
930;184;0.6055529;0.2665946;0.5572426;0.4646555;420.2;0.2102939;False;17-11-2024 20:35:28:197;1731872128197;;
913;201;0.5945156;0.2919528;0.5344933;0.6816357;416.7;0.195758;False;17-11-2024 20:35:28:519;1731872128519;;
1064;191;0.6927748;0.2765209;0.7618132;0.4797984;415.1;0.2263345;False;17-11-2024 20:35:28:850;1731872128850;;
779;192;0.5072684;0.278344;0.4052408;0.58007;415.7;0.2220853;False;17-11-2024 20:35:29:157;1731872129157;;
762;189;0.4966622;0.2745886;0.4595619;0.504872;414.5;0.2238368;False;17-11-2024 20:35:29:493;1731872129493;;
757;184;0.4931902;0.2669098;0.4583323;0.4558748;413.6;0.2163788;False;17-11-2024 20:35:29:813;1731872129813;;
756;184;0.492559;0.2663847;0.4668886;0.5251088;413.6;0.2184322;False;17-11-2024 20:35:30:127;1731872130127;;
787;185;0.5126355;0.2680551;0.549212;0.5587359;413.2;0.2261743;False;17-11-2024 20:35:30:463;1731872130463;;
741;209;0.4828154;0.3037752;0.4319125;0.7350707;411.8;0.2335624;False;17-11-2024 20:35:30:784;1731872130784;;
717;210;0.4670109;0.3048069;0.4149961;0.6571106;409.8;0.2213925;False;17-11-2024 20:35:31:104;1731872131104;;
758;211;0.4936204;0.3067965;0.5341431;0.6817309;409.4;0.2285696;False;17-11-2024 20:35:31:407;1731872131407;;
762;199;0.4962389;0.2887381;0.5173116;0.5048427;408.8;0.2122395;False;17-11-2024 20:35:31:730;1731872131730;;
782;195;0.5096;0.2832278;0.5549352;0.5033668;408.9;0.2096964;False;17-11-2024 20:35:32:87;1731872132087;;
814;189;0.5302633;0.2745635;0.5932071;0.4560691;409.5;0.2175769;False;17-11-2024 20:35:32:386;1731872132386;;
805;188;0.5241851;0.2731583;0.5095961;0.4987699;408.3;0.2255156;False;17-11-2024 20:35:32:689;1731872132689;;
838;185;0.546159;0.2677758;0.5964755;0.4508308;410.7;0.202896;False;17-11-2024 20:35:33:61;1731872133061;;
870;184;0.5668522;0.266541;0.6286922;0.4531713;412.6;0.2131891;False;17-11-2024 20:35:33:384;1731872133384;;
1034;182;0.6732402;0.2647901;0.7761407;0.4816741;412.2;0.2279625;False;17-11-2024 20:35:33:680;1731872133680;;
978;225;0.6367415;0.3258705;0.5932036;0.782858;413.7;0.2294575;False;17-11-2024 20:35:34:36;1731872134036;;
970;232;0.6317832;0.3370442;0.6039132;0.7694473;417.1;0.24045;False;17-11-2024 20:35:34:330;1731872134330;;
972;232;0.6331682;0.3362573;0.6410125;0.6653202;418.9;0.2457131;False;17-11-2024 20:35:34:644;1731872134644;;
983;213;0.6400546;0.3088841;0.668952;0.5115255;422.3;0.2359461;False;17-11-2024 20:35:34:954;1731872134954;;
964;226;0.6277795;0.3284904;0.596291;0.7380874;421.9;0.2228319;False;17-11-2024 20:35:35:275;1731872135275;;
1025;216;0.667623;0.3128144;0.7246959;0.5465363;425.6;0.2547059;False;17-11-2024 20:35:35:591;1731872135591;;
1026;195;0.6683238;0.2830581;0.6771722;0.4404023;434.9;0.2506827;False;17-11-2024 20:35:35:988;1731872135988;;
984;206;0.6410676;0.2987805;0.5982612;0.6513529;437.0;0.2442741;False;17-11-2024 20:35:36:619;1731872136619;;
1140;181;0.742197;0.2630442;0.8224898;0.4037732;438.2;0.2569039;False;17-11-2024 20:35:36:887;1731872136887;;
1025;204;0.6675549;0.2963479;0.5913383;0.6999534;438.1;0.2387529;False;17-11-2024 20:35:37:194;1731872137194;;
1019;244;0.6634427;0.3540778;0.6264092;0.8734157;436.3;0.2332194;False;17-11-2024 20:35:37:488;1731872137488;;
962;241;0.6263329;0.3497948;0.5529296;0.6731889;435.5;0.2130354;False;17-11-2024 20:35:37:791;1731872137791;;
853;214;0.5556654;0.3100218;0.4625818;0.494265;432.4;0.2074363;False;17-11-2024 20:35:38:109;1731872138109;;
876;199;0.5706821;0.2886764;0.5951098;0.4522831;432.0;0.1993792;False;17-11-2024 20:35:38:448;1731872138448;;
905;202;0.589368;0.2926102;0.632547;0.6079891;432.0;0.1995499;False;17-11-2024 20:35:38:763;1731872138763;;
1016;234;0.6616806;0.3388775;0.7438064;0.8079543;432.0;0.1439017;False;17-11-2024 20:35:39:101;1731872139101;;
873;204;0.5688787;0.2953109;0.4970367;0.4725268;429.7;0.2228475;False;17-11-2024 20:35:39:405;1731872139405;;
913;204;0.5947541;0.2961222;0.6454728;0.6048835;427.6;0.216111;False;17-11-2024 20:35:39:733;1731872139733;;
903;212;0.5884792;0.3070219;0.569513;0.6891789;428.1;0.2433678;False;17-11-2024 20:35:40:63;1731872140063;;
1021;221;0.6650828;0.3210561;0.74136;0.7479125;432.3;0.239874;False;17-11-2024 20:35:40:384;1731872140384;;
1017;223;0.6627048;0.3228079;0.6530093;0.6698022;433.9;0.2515187;False;17-11-2024 20:35:40:729;1731872140729;;
996;222;0.6485946;0.3224054;0.6131678;0.6397694;432.1;0.2440272;False;17-11-2024 20:35:41:344;1731872141344;;
980;252;0.6384981;0.3660573;0.5912123;0.8680221;434.2;0.2558808;False;17-11-2024 20:35:41:672;1731872141672;;
969;217;0.6314019;0.314415;0.5803692;0.5055798;439.7;0.2381182;False;17-11-2024 20:35:41:985;1731872141985;;
990;240;0.6447669;0.3484693;0.6699963;0.8108031;441.6;0.2661524;False;17-11-2024 20:35:42:299;1731872142299;;
1012;209;0.6590084;0.3034309;0.6972278;0.4893561;444.7;0.2920692;False;17-11-2024 20:35:42:668;1731872142668;;
988;215;0.6437361;0.3117843;0.6105208;0.6750739;445.5;0.263547;False;17-11-2024 20:35:43:0;1731872143000;;
979;206;0.637589;0.2994304;0.6049092;0.5257342;448.9;0.2523036;False;17-11-2024 20:35:43:337;1731872143337;;
995;205;0.6478773;0.2971817;0.6755607;0.5348242;448.0;0.2513808;False;17-11-2024 20:35:43:600;1731872143600;;
874;201;0.5691117;0.291662;0.4930485;0.5002946;444.0;0.2308735;False;17-11-2024 20:35:43:927;1731872143927;;
954;195;0.6216735;0.2832408;0.6818578;0.4603578;441.5;0.1940933;False;17-11-2024 20:35:44:237;1731872144237;;
788;216;0.5132989;0.3127033;0.4308115;0.7126054;439.3;0.178532;False;17-11-2024 20:35:44:552;1731872144552;;
611;239;0.3982864;0.3470133;0.3069391;0.8195755;437.5;0.1508253;False;17-11-2024 20:35:44:883;1731872144883;;
601;240;0.3918628;0.3481897;0.3471064;0.7422319;434.9;0.1617248;False;17-11-2024 20:35:45:191;1731872145191;;
606;240;0.39487;0.3482534;0.4041531;0.7479666;432.2;0.1637298;False;17-11-2024 20:35:45:521;1731872145521;;
493;242;0.3215376;0.3504705;0.2428852;0.7696924;430.3;0.1584823;False;17-11-2024 20:35:45:835;1731872145835;;
520;242;0.3388604;0.3512376;0.3714035;0.7693467;431.7;0.1638041;False;17-11-2024 20:35:46:188;1731872146188;;
520;245;0.3389546;0.3554691;0.3421538;0.8001751;433.6;0.1637989;False;17-11-2024 20:35:46:482;1731872146482;;
659;246;0.4296505;0.3572634;0.5126584;0.7646395;434.9;0.1783107;False;17-11-2024 20:35:46:803;1731872146803;;
657;252;0.4282581;0.3661074;0.4220539;0.832784;435.5;0.1783477;False;17-11-2024 20:35:47:120;1731872147120;;
684;241;0.4456744;0.3498056;0.491979;0.6359225;435.2;0.1724394;False;17-11-2024 20:35:47:435;1731872147435;;
949;231;0.6181638;0.3354127;0.7243822;0.5828621;434.6;0.1743999;False;17-11-2024 20:35:47:754;1731872147754;;
972;233;0.6331941;0.3383101;0.6848891;0.7009633;433.9;0.1737976;False;17-11-2024 20:35:48:83;1731872148083;;
1053;233;0.6859869;0.3378325;0.7685809;0.6574033;433.4;0.1809982;False;17-11-2024 20:35:48:409;1731872148409;;
1051;233;0.6845188;0.3377675;0.6805687;0.669037;434.6;0.2230153;False;17-11-2024 20:35:48:756;1731872148756;;
1082;203;0.704859;0.2939826;0.7578657;0.448855;430.1;0.2801843;False;17-11-2024 20:35:49:68;1731872149068;;
1084;188;0.7063525;0.2727694;0.7175997;0.4135588;421.7;0.2745688;False;17-11-2024 20:35:49:398;1731872149398;;
668;204;0.435352;0.2965309;0.3250506;0.6704117;413.1;0.1995322;False;17-11-2024 20:35:49:678;1731872149678;;
