X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1648;110;1.073317;0.1597134;1.073317;0.3194268;449.2;0.2231465;False;12-11-2024 13:26:16:552;1731414376552;Offscreen;
1462;161;0.9522482;0.2335212;0.8393943;0.6706645;447.6;0.1976279;False;12-11-2024 13:26:16:691;1731414376691;;
1367;192;0.8900598;0.2790881;0.7934306;0.755452;450.0;0.1487142;False;12-11-2024 13:26:16:794;1731414376794;;
1193;214;0.7767863;0.3107958;0.6336957;0.8233855;453.2;0.1403563;False;12-11-2024 13:26:16:867;1731414376867;;
1111;225;0.7236061;0.327056;0.6160306;0.8293949;455.2;0.1372214;False;12-11-2024 13:26:16:923;1731414376923;;
1049;234;0.6831962;0.3392262;0.5899242;0.8403038;458.8;0.1183327;True;12-11-2024 13:26:16:979;1731414376979;;
1008;234;0.656827;0.3389321;0.5831954;0.6709732;458.8;0.0715207;True;12-11-2024 13:26:17:39;1731414377039;;
989;237;0.6443433;0.3442118;0.58867;0.804811;461.5;0.1038957;True;12-11-2024 13:26:17:93;1731414377093;;
979;240;0.637436;0.3480301;0.5940895;0.8049128;465.5;0.1195975;True;12-11-2024 13:26:17:148;1731414377148;;
975;241;0.6351357;0.3488379;0.6075825;0.7770622;468.8;0.1312035;True;12-11-2024 13:26:17:205;1731414377205;;
969;242;0.6311452;0.351371;0.5965647;0.7996286;470.5;0.1321351;True;12-11-2024 13:26:17:284;1731414377284;;
967;243;0.6298102;0.3524337;0.6005647;0.7977043;472.3;0.1320634;True;12-11-2024 13:26:17:333;1731414377333;;
938;243;0.6109226;0.3525335;0.5184909;0.7784091;472.7;0.1385314;False;12-11-2024 13:26:17:378;1731414377378;;
937;243;0.6100518;0.3527372;0.5803702;0.7743273;472.9;0.1370236;False;12-11-2024 13:26:17:421;1731414377421;;
869;244;0.5660032;0.353966;0.4316786;0.8060075;474.1;0.1354759;False;12-11-2024 13:26:17:464;1731414377464;;
870;244;0.5665902;0.3543961;0.5795035;0.795288;475.4;0.1393181;False;12-11-2024 13:26:17:507;1731414377507;;
872;245;0.5677567;0.3548591;0.5889691;0.7981534;476.4;0.1427803;False;12-11-2024 13:26:17:550;1731414377550;;
874;245;0.5693846;0.3555226;0.5959395;0.7642371;476.4;0.1429606;False;12-11-2024 13:26:17:596;1731414377596;;
878;247;0.571946;0.3585604;0.6082591;0.8377041;477.1;0.1436208;False;12-11-2024 13:26:17:640;1731414377640;;
878;247;0.5719656;0.3586516;0.5822473;0.793125;478.5;0.1468422;False;12-11-2024 13:26:17:686;1731414377686;;
880;248;0.5730427;0.3592735;0.5997975;0.808449;479.2;0.1497445;False;12-11-2024 13:26:17:733;1731414377733;;
882;248;0.5742512;0.3597119;0.6029907;0.8067945;480.2;0.143715;False;12-11-2024 13:26:17:786;1731414377786;;
884;248;0.5761644;0.3602233;0.6138249;0.8115557;480.2;0.1544151;False;12-11-2024 13:26:17:831;1731414377831;;
890;248;0.5797596;0.360332;0.6290548;0.8050308;479.5;0.1469833;False;12-11-2024 13:26:17:877;1731414377877;;
890;249;0.5799656;0.3607774;0.5978777;0.7906633;478.1;0.1533608;False;12-11-2024 13:26:17:925;1731414377925;;
