X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
357;105;0.4497365;0.2707076;0.4497365;0.5414152;595.0;0.2013998;False;11-11-2024 01:15:54:89;1731284154089;;
388;106;0.4876492;0.2731025;0.6095872;0.6144966;595.8;0.206724;False;11-11-2024 01:15:54:186;1731284154186;;
412;105;0.5177309;0.2700461;0.6416302;0.4720793;595.7;0.2346564;False;11-11-2024 01:15:54:281;1731284154281;;
401;104;0.5039953;0.2687508;0.4305246;0.4750571;602.6;0.2201419;False;11-11-2024 01:15:54:346;1731284154346;;
375;113;0.471597;0.2921771;0.340638;0.8180034;609.4;0.1897348;False;11-11-2024 01:15:54:404;1731284154404;;
379;115;0.4773248;0.2960114;0.5541534;0.7252343;610.2;0.2019123;False;11-11-2024 01:15:54:440;1731284154440;;
391;117;0.4922072;0.301304;0.6193092;0.76774;610.8;0.1970185;False;11-11-2024 01:15:54:475;1731284154475;;
393;119;0.4945509;0.3065647;0.5544145;0.7845576;618.0;0.1950428;False;11-11-2024 01:15:54:510;1731284154510;;
395;121;0.4962991;0.3104464;0.5542732;0.7845402;624.5;0.1949944;False;11-11-2024 01:15:54:544;1731284154544;;
404;124;0.5081867;0.3182885;0.634629;0.8589308;630.3;0.1610027;False;11-11-2024 01:15:54:577;1731284154577;;
376;124;0.4729713;0.3199966;0.2982085;0.7807286;637.0;0.182179;False;11-11-2024 01:15:54:608;1731284154608;;
360;125;0.4524226;0.3217879;0.3094627;0.7953129;643.0;0.1826074;False;11-11-2024 01:15:54:636;1731284154636;;
357;122;0.4485295;0.3153728;0.3906961;0.4958436;637.3;0.1782105;False;11-11-2024 01:15:54:666;1731284154666;;
353;121;0.4442929;0.3122866;0.3769237;0.5269513;632.1;0.1781653;False;11-11-2024 01:15:54:693;1731284154693;;
349;121;0.4391126;0.311612;0.3601248;0.5829031;627.4;0.1781393;False;11-11-2024 01:15:54:721;1731284154721;;
349;119;0.4392315;0.3059302;0.4499583;0.4646309;621.4;0.2135407;False;11-11-2024 01:15:54:751;1731284154751;;
349;118;0.4389437;0.3046505;0.4192994;0.536314;616.1;0.2135287;False;11-11-2024 01:15:54:779;1731284154779;;
342;120;0.4306578;0.3087833;0.3340286;0.7582105;617.0;0.1957914;False;11-11-2024 01:15:54:811;1731284154811;;
324;115;0.4081984;0.2960895;0.2497183;0.3667096;623.0;0.1963905;False;11-11-2024 01:15:54:843;1731284154843;;
312;112;0.3931961;0.2885416;0.2494203;0.3817489;628.3;0.1965706;False;11-11-2024 01:15:54:871;1731284154871;;
302;112;0.3795195;0.2879489;0.2467693;0.5155827;623.3;0.1794077;False;11-11-2024 01:15:54:903;1731284154903;;
294;111;0.3699872;0.2863944;0.2476162;0.4728261;618.8;0.1793277;False;11-11-2024 01:15:54:932;1731284154932;;
288;111;0.3623138;0.2861022;0.2467727;0.5154113;614.8;0.1793555;False;11-11-2024 01:15:54:961;1731284154961;;
277;114;0.3492342;0.2935632;0.2106735;0.7520567;617.1;0.1873922;False;11-11-2024 01:15:54:993;1731284154993;;
258;112;0.3247317;0.2886219;0.1409023;0.4205494;616.2;0.184276;False;11-11-2024 01:15:55:25;1731284155025;;
246;111;0.309534;0.2850219;0.1483154;0.4191918;615.3;0.1845179;False;11-11-2024 01:15:55:53;1731284155053;;
245;111;0.308902;0.2866517;0.2442365;0.6434421;610.9;0.1781867;False;11-11-2024 01:15:55:85;1731284155085;;
