X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
344;141;0.3878537;0.2827251;0.3878537;0.5654503;701.3;0.1861272;False;07-11-2024 11:28:45:531;1730975325531;;
372;141;0.419373;0.2831071;0.527162;0.5910359;699.7;0.2163301;False;07-11-2024 11:28:45:622;1730975325622;;
373;139;0.4211097;0.2797821;0.4641202;0.4829916;695.0;0.2258885;False;07-11-2024 11:28:45:689;1730975325689;;
378;137;0.4258387;0.2754553;0.493089;0.4491484;690.3;0.2166342;False;07-11-2024 11:28:45:749;1730975325749;;
383;137;0.4322497;0.2743365;0.5133129;0.4810975;685.1;0.2190677;False;07-11-2024 11:28:45:806;1730975325806;;
385;135;0.4340106;0.2718517;0.4934554;0.4487026;679.8;0.2137924;False;07-11-2024 11:28:45:864;1730975325864;;
390;135;0.4401777;0.270796;0.527235;0.4619766;678.8;0.2144584;False;07-11-2024 11:28:45:921;1730975325921;;
391;135;0.4413527;0.2707109;0.5046563;0.4889394;678.0;0.2109524;False;07-11-2024 11:28:45:976;1730975325976;;
389;134;0.4385155;0.2698085;0.4142749;0.4590947;676.3;0.2109248;False;07-11-2024 11:28:46:32;1730975326032;;
396;134;0.4470262;0.2692685;0.5370556;0.4627522;676.6;0.2100884;False;07-11-2024 11:28:46:90;1730975326090;;
391;134;0.4404468;0.2683931;0.3933266;0.4500613;675.4;0.2118173;False;07-11-2024 11:28:46:144;1730975326144;;
390;133;0.440207;0.2679076;0.4347447;0.4537727;674.8;0.2139497;False;07-11-2024 11:28:46:198;1730975326198;;
391;133;0.4410869;0.2676658;0.4759791;0.4574041;675.6;0.2079439;False;07-11-2024 11:28:46:251;1730975326251;;
387;133;0.435899;0.2671842;0.3881831;0.4495073;673.9;0.2158109;False;07-11-2024 11:28:46:307;1730975326307;;
367;133;0.4144042;0.2665456;0.3049094;0.4422379;672.0;0.2235658;False;07-11-2024 11:28:46:361;1730975326361;;
365;133;0.4112245;0.2662753;0.361623;0.4472771;671.6;0.2160402;False;07-11-2024 11:28:46:413;1730975326413;;
372;133;0.4196523;0.2661132;0.485966;0.4582111;671.3;0.2154166;False;07-11-2024 11:28:46:468;1730975326468;;
372;133;0.4196375;0.2660294;0.4163585;0.4520966;671.4;0.2128158;False;07-11-2024 11:28:46:518;1730975326518;;
387;132;0.4362354;0.2654549;0.5377886;0.4953694;671.6;0.2124845;False;07-11-2024 11:28:46:570;1730975326570;;
380;132;0.428219;0.2649302;0.3589758;0.4471244;672.0;0.208643;False;07-11-2024 11:28:46:618;1730975326618;;
372;132;0.4193301;0.2644658;0.3407703;0.4454062;670.6;0.2089711;False;07-11-2024 11:28:46:666;1730975326666;;
373;132;0.420054;0.2642982;0.4380524;0.4633655;670.8;0.2108763;False;07-11-2024 11:28:46:714;1730975326714;;
364;131;0.4108754;0.263857;0.3289142;0.4442979;670.4;0.2063031;False;07-11-2024 11:28:46:763;1730975326763;;
355;131;0.4008894;0.2634557;0.3108234;0.4426253;671.0;0.2123095;False;07-11-2024 11:28:46:812;1730975326812;;
345;131;0.3894678;0.2630798;0.2897497;0.440851;673.0;0.212533;False;07-11-2024 11:28:46:863;1730975326863;;
344;131;0.3875051;0.2623371;0.3299199;0.4299563;669.5;0.2168788;False;07-11-2024 11:28:46:917;1730975326917;;
