X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
429;148;0.5393804;0.3818813;0.5393804;0.7637626;532.3;0.1580082;False;11-11-2024 11:55:26:791;1731322526791;;
454;148;0.5714216;0.380964;0.6383949;0.7374765;528.7;0.1267877;True;11-11-2024 11:55:29:129;1731322529129;;
447;148;0.5624321;0.3815319;0.529804;0.7825729;526.0;0.186626;False;11-11-2024 11:55:29:313;1731322529313;;
457;148;0.5747094;0.3816884;0.6691861;0.783925;522.8;0.1880827;False;11-11-2024 11:55:29:375;1731322529375;;
455;148;0.5728608;0.3817614;0.5493384;0.7802064;519.3;0.17803;False;11-11-2024 11:55:29:441;1731322529441;;
448;148;0.5640046;0.3817898;0.483184;0.7786943;516.4;0.1764269;False;11-11-2024 11:55:29:483;1731322529483;;
441;148;0.5551943;0.3817785;0.4619353;0.7599303;513.1;0.1711251;False;11-11-2024 11:55:29:518;1731322529518;;
437;148;0.5491886;0.3818725;0.467403;0.7877283;510.9;0.1737247;False;11-11-2024 11:55:29:554;1731322529554;;
431;148;0.542263;0.3818507;0.4507355;0.7579149;507.3;0.1723592;False;11-11-2024 11:55:29:590;1731322529590;;
430;148;0.5414224;0.3818527;0.496637;0.7651091;504.7;0.1794708;False;11-11-2024 11:55:29:626;1731322529626;;
426;148;0.5358868;0.3818376;0.4467438;0.7582219;502.1;0.1718053;False;11-11-2024 11:55:29:662;1731322529662;;
422;148;0.5312154;0.3818128;0.4406073;0.7547966;499.9;0.1771142;False;11-11-2024 11:55:29:695;1731322529695;;
419;148;0.526444;0.381805;0.4318317;0.7585872;497.4;0.1740651;False;11-11-2024 11:55:29:728;1731322529728;;
415;148;0.5215607;0.3817765;0.4245268;0.7527675;495.5;0.1785745;False;11-11-2024 11:55:29:762;1731322529762;;
414;148;0.5205412;0.3817485;0.4533857;0.7516544;493.5;0.1774387;False;11-11-2024 11:55:29:796;1731322529796;;
