X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
1334;223;0.8690303;0.3239255;0.8690303;0.647851;430.8;0.1599795;False;11-11-2024 10:31:16:997;1731317476997;;
1146;228;0.7463285;0.3312454;0.611729;0.7511516;432.8;0.1541045;False;11-11-2024 10:31:17:86;1731317477086;;
1140;228;0.7424077;0.3312867;0.7189457;0.6830958;435.4;0.224734;False;11-11-2024 10:31:17:157;1731317477157;;
1106;227;0.7202882;0.328748;0.648837;0.6069177;437.1;0.2550112;False;11-11-2024 10:31:17:223;1731317477223;;
1066;224;0.6946518;0.3251452;0.5953716;0.5662162;436.9;0.2383336;False;11-11-2024 10:31:17:265;1731317477265;;
1045;214;0.6804737;0.3100186;0.6026751;0.4426675;437.2;0.2648336;False;11-11-2024 10:31:17:304;1731317477304;;
1056;214;0.6879759;0.3105659;0.7465608;0.6487542;439.4;0.2721483;False;11-11-2024 10:31:17:344;1731317477344;;
1059;217;0.6896132;0.3143586;0.7205167;0.7144505;440.3;0.2618887;False;11-11-2024 10:31:17:383;1731317477383;;
1086;219;0.7072592;0.3170746;0.8008082;0.7141254;440.5;0.2084319;False;11-11-2024 10:31:17:420;1731317477420;;
1132;218;0.7373655;0.3159939;0.8553226;0.5886043;440.4;0.255952;False;11-11-2024 10:31:17:458;1731317477458;;
1164;218;0.758121;0.3161577;0.8518715;0.6532068;442.4;0.2561662;False;11-11-2024 10:31:17:501;1731317477501;;
1167;215;0.7599921;0.3114346;0.7950404;0.5265752;444.0;0.254197;False;11-11-2024 10:31:17:541;1731317477541;;
1176;215;0.7660376;0.3114484;0.8273001;0.6265448;445.6;0.2706367;False;11-11-2024 10:31:17:577;1731317477577;;
1182;213;0.7701504;0.3087797;0.8243373;0.5380436;445.5;0.2341961;False;11-11-2024 10:31:17:615;1731317477615;;
1186;204;0.7724533;0.2953312;0.8182793;0.4162036;444.3;0.1996959;False;11-11-2024 10:31:17:652;1731317477652;;
1189;204;0.7747161;0.2952996;0.8227088;0.5861775;445.7;0.2105629;False;11-11-2024 10:31:17:687;1731317477687;;
1190;203;0.7750022;0.294769;0.7919919;0.5440788;445.9;0.2145004;False;11-11-2024 10:31:17:725;1731317477725;;
1195;203;0.778275;0.2947207;0.8329065;0.5737568;445.6;0.2362854;False;11-11-2024 10:31:17:760;1731317477760;;
1195;203;0.7785814;0.294674;0.8105021;0.5758019;445.2;0.2102835;False;11-11-2024 10:31:17:797;1731317477797;;
1204;204;0.7843044;0.2958522;0.852824;0.6355714;444.5;0.2423549;False;11-11-2024 10:31:17:834;1731317477834;;
1203;204;0.783802;0.2958447;0.776366;0.5836041;445.4;0.2307619;False;11-11-2024 10:31:17:869;1731317477869;;
1188;203;0.7738845;0.2951123;0.7142891;0.5431702;445.5;0.2262223;False;11-11-2024 10:31:17:906;1731317477906;;
