X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
902;117;0.5876577;0.1703455;0.5876577;0.3406909;524.9;0.2764534;False;12-11-2024 10:42:21:529;1731404541529;;
902;142;0.587662;0.2064721;0.5889233;0.635038;525.3;0.2481312;False;12-11-2024 10:42:21:579;1731404541579;;
903;149;0.588358;0.216875;0.6060537;0.571106;524.6;0.2302182;False;12-11-2024 10:42:21:625;1731404541625;;
930;178;0.605854;0.2580157;0.6886883;0.7744397;526.8;0.2261634;False;12-11-2024 10:42:21:672;1731404541672;;
929;184;0.6054324;0.2665404;0.5960767;0.6511434;526.5;0.2088187;False;12-11-2024 10:42:21:728;1731404541728;;
930;191;0.6054966;0.2777686;0.6130955;0.7094343;524.3;0.1753923;False;12-11-2024 10:42:21:773;1731404541773;;
930;197;0.6055601;0.2862758;0.6138384;0.7197841;522.3;0.175999;False;12-11-2024 10:42:21:814;1731404541814;;
929;205;0.6048236;0.2974364;0.589325;0.7565627;521.0;0.1229642;True;12-11-2024 10:42:21:861;1731404541861;;
929;211;0.6053656;0.3058506;0.620847;0.7580078;521.9;0.1395034;False;12-11-2024 10:42:21:911;1731404541911;;
932;217;0.6071363;0.3148336;0.6374463;0.7924323;524.6;0.1497404;False;12-11-2024 10:42:21:955;1731404541955;;
929;224;0.6052853;0.3256071;0.5815112;0.8227904;528.7;0.157744;False;12-11-2024 10:42:22:4;1731404542004;;
908;227;0.5916851;0.3297801;0.5210758;0.7919797;530.3;0.1616519;False;12-11-2024 10:42:22:52;1731404542052;;
895;228;0.5832018;0.3307095;0.5190756;0.764291;531.9;0.1644287;False;12-11-2024 10:42:22:92;1731404542092;;
886;229;0.5772527;0.3318977;0.5206959;0.772258;534.5;0.1706128;False;12-11-2024 10:42:22:133;1731404542133;;
882;229;0.5748522;0.3326901;0.5328544;0.7165707;537.5;0.1681908;False;12-11-2024 10:42:22:171;1731404542171;;
883;231;0.5750837;0.3353843;0.5801808;0.794688;539.6;0.1710049;False;12-11-2024 10:42:22:212;1731404542212;;
885;231;0.5763891;0.3356347;0.5952549;0.7490573;543.2;0.1634775;False;12-11-2024 10:42:22:255;1731404542255;;
878;232;0.5718367;0.3370286;0.5301588;0.7757119;543.4;0.1666583;False;12-11-2024 10:42:22:320;1731404542320;;
877;233;0.571516;0.3375869;0.5500454;0.773417;546.0;0.164189;False;12-11-2024 10:42:22:360;1731404542360;;
883;233;0.574985;0.3384987;0.6088631;0.7825715;548.5;0.1702865;False;12-11-2024 10:42:22:400;1731404542400;;
885;235;0.57621;0.3401822;0.5957696;0.7966219;547.7;0.1573858;False;12-11-2024 10:42:22:445;1731404542445;;
886;235;0.5773475;0.341083;0.5985874;0.7908282;548.9;0.1556193;False;12-11-2024 10:42:22:489;1731404542489;;
899;240;0.585479;0.3473431;0.6472212;0.8631119;547.3;0.1629729;False;12-11-2024 10:42:22:530;1731404542530;;
901;242;0.5868579;0.3507834;0.6163059;0.847835;546.5;0.1623543;False;12-11-2024 10:42:22:569;1731404542569;;
903;243;0.5881587;0.3517963;0.6192381;0.7690524;547.0;0.1523063;False;12-11-2024 10:42:22:608;1731404542608;;
905;243;0.5894136;0.3528236;0.6203685;0.7484708;550.8;0.1602519;False;12-11-2024 10:42:22:654;1731404542654;;
905;244;0.5898029;0.35328;0.6140247;0.7707717;547.9;0.147645;False;12-11-2024 10:42:22:692;1731404542692;;
906;244;0.5903541;0.3537772;0.6181856;0.7614573;545.3;0.147404;False;12-11-2024 10:42:22:729;1731404542729;;
907;244;0.5905275;0.3539337;0.6012388;0.774695;541.7;0.08850525;True;12-11-2024 10:42:22:769;1731404542769;;
907;244;0.5905975;0.3544932;0.6055321;0.744405;541.2;0.08570997;True;12-11-2024 10:42:22:812;1731404542812;;
907;245;0.5907249;0.3552886;0.6016983;0.7923465;544.7;0.1286676;True;12-11-2024 10:42:22:854;1731404542854;;
908;245;0.5913199;0.3557124;0.6164956;0.7294159;546.7;0.1509965;False;12-11-2024 10:42:22:903;1731404542903;;
