X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
421;166;0.5293761;0.4273933;0.5293761;0.8547865;557.0;0.1476641;False;07-11-2024 11:28:38:954;1730975318954;;
366;166;0.4598361;0.4262534;0.3159118;0.8086172;557.5;0.1472906;False;07-11-2024 11:28:39:81;1730975319081;;
347;165;0.4370488;0.4249511;0.3111555;0.7818368;551.3;0.1826718;False;07-11-2024 11:28:39:149;1730975319149;;
321;165;0.4033039;0.424448;0.2434733;0.7925321;547.4;0.1684173;False;07-11-2024 11:28:39:209;1730975319209;;
304;164;0.3823174;0.4223702;0.2425581;0.7469713;544.7;0.1849094;False;07-11-2024 11:28:39:267;1730975319267;;
297;164;0.3739721;0.421236;0.2639318;0.7530182;544.1;0.1612627;False;07-11-2024 11:28:39:320;1730975319320;;
325;164;0.4087127;0.4209422;0.5588677;0.7671421;543.4;0.1549739;False;07-11-2024 11:28:39:356;1730975319356;;
368;164;0.4632727;0.4209022;0.6620609;0.7784417;543.4;0.1472524;False;07-11-2024 11:28:39:390;1730975319390;;
393;163;0.4944138;0.4203125;0.6309453;0.7540377;542.7;0.1453471;False;07-11-2024 11:28:39:432;1730975319432;;
393;163;0.4937415;0.420113;0.4421405;0.76373;545.0;0.1624364;False;07-11-2024 11:28:39:467;1730975319467;;
407;163;0.5115571;0.4199677;0.6221873;0.7834057;545.7;0.1638499;False;07-11-2024 11:28:39:504;1730975319504;;
409;163;0.5143006;0.4197674;0.5561397;0.79353;546.0;0.1554077;False;07-11-2024 11:28:39:541;1730975319541;;
409;163;0.5142487;0.4195979;0.5090698;0.7936895;544.9;0.156387;False;07-11-2024 11:28:39:579;1730975319579;;
415;163;0.5219187;0.4195549;0.6018952;0.7787547;545.2;0.1574894;False;07-11-2024 11:28:39:616;1730975319616;;
418;163;0.5255406;0.4194625;0.5855925;0.7885033;544.4;0.1547265;False;07-11-2024 11:28:39:652;1730975319652;;
421;163;0.5300109;0.4192937;0.5992464;0.8007853;544.7;0.1536729;False;07-11-2024 11:28:39:690;1730975319690;;
422;163;0.5311244;0.4190975;0.5698201;0.7751737;544.4;0.1536644;False;07-11-2024 11:28:39:737;1730975319737;;
420;163;0.5282094;0.4189678;0.4828014;0.7749625;543.0;0.1506754;False;07-11-2024 11:28:39:774;1730975319774;;
419;163;0.5273457;0.4188958;0.5014718;0.7769812;541.8;0.1642823;False;07-11-2024 11:28:39:810;1730975319810;;
419;163;0.5273443;0.4184925;0.5270367;0.7596734;541.2;0.168125;False;07-11-2024 11:28:39:849;1730975319849;;
424;162;0.5333982;0.417782;0.6135812;0.7427021;540.7;0.1682882;False;07-11-2024 11:28:39:884;1730975319884;;
429;162;0.5391482;0.4175712;0.6210716;0.7913548;537.6;0.1714938;False;07-11-2024 11:28:39:919;1730975319919;;
420;162;0.5282255;0.4171311;0.4351848;0.7518328;534.6;0.167657;False;07-11-2024 11:28:39:956;1730975319956;;
425;162;0.5349755;0.4170021;0.6095586;0.7771953;531.8;0.1746759;False;07-11-2024 11:28:40:8;1730975320008;;
430;162;0.5411687;0.4164737;0.6248524;0.7479991;529.4;0.168665;False;07-11-2024 11:28:40:50;1730975320050;;
434;162;0.5453516;0.4164588;0.6263673;0.76639;528.0;0.1697547;False;07-11-2024 11:28:40:84;1730975320084;;
434;162;0.5454437;0.4164129;0.5816703;0.7697311;525.6;0.175607;False;07-11-2024 11:28:40:118;1730975320118;;
434;161;0.5456362;0.4153419;0.5710576;0.7219269;524.9;0.171838;False;07-11-2024 11:28:40:152;1730975320152;;
