X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
984;267;0.6408272;0.3870986;0.6408272;0.7741971;591.7;0.2341477;False;11-11-2024 15:05:12:732;1731333912732;;
981;231;0.6390513;0.3349182;0.6184958;0.4708818;589.3;0.2085152;False;11-11-2024 15:05:12:835;1731333912835;;
979;230;0.6377997;0.3334689;0.611292;0.6067234;585.2;0.2261282;False;11-11-2024 15:05:12:883;1731333912883;;
965;227;0.6284415;0.3299487;0.5614063;0.5650384;587.5;0.2439738;False;11-11-2024 15:05:12:928;1731333912928;;
962;227;0.6264542;0.3286945;0.5897114;0.5903224;585.1;0.2361413;False;11-11-2024 15:05:12:979;1731333912979;;
962;226;0.6263252;0.3271871;0.6219416;0.5745068;579.0;0.2314678;False;11-11-2024 15:05:13:20;1731333913020;;
961;225;0.6262318;0.3268922;0.6235682;0.6347789;573.4;0.2370762;False;11-11-2024 15:05:13:78;1731333913078;;
961;226;0.6261879;0.3272997;0.6156139;0.6706881;570.6;0.226526;False;11-11-2024 15:05:13:120;1731333913120;;
962;231;0.6268563;0.3343023;0.6396755;0.7733097;571.1;0.225223;False;11-11-2024 15:05:13:163;1731333913163;;
955;230;0.6219035;0.3340074;0.57309;0.638001;570.9;0.2375974;False;11-11-2024 15:05:13:209;1731333913209;;
955;230;0.6220465;0.3339819;0.6261368;0.6608274;572.1;0.2282683;False;11-11-2024 15:05:13:251;1731333913251;;
955;230;0.6220792;0.3340856;0.6234155;0.677265;574.3;0.2275463;False;11-11-2024 15:05:13:299;1731333913299;;
954;230;0.6217356;0.3329576;0.6060433;0.6171802;577.4;0.2343117;False;11-11-2024 15:05:13:351;1731333913351;;
954;231;0.621699;0.3346738;0.6189638;0.7198018;580.5;0.2105261;False;11-11-2024 15:05:13:397;1731333913397;;
955;232;0.6222131;0.336861;0.6341415;0.736673;581.9;0.2235572;False;11-11-2024 15:05:13:442;1731333913442;;
955;232;0.622228;0.3370453;0.6235864;0.6971816;582.0;0.2162962;False;11-11-2024 15:05:13:488;1731333913488;;
955;233;0.6223523;0.3380994;0.6288341;0.7278886;581.3;0.2340383;False;11-11-2024 15:05:13:532;1731333913532;;
955;229;0.6222021;0.3324566;0.6136882;0.5709001;581.6;0.2356472;False;11-11-2024 15:05:13:578;1731333913578;;
955;228;0.6221986;0.3312714;0.6194429;0.6143541;585.8;0.2291109;False;11-11-2024 15:05:13:622;1731333913622;;
955;231;0.6223132;0.334401;0.6286403;0.7450932;586.2;0.2220952;False;11-11-2024 15:05:13:664;1731333913664;;
955;228;0.6222271;0.3304444;0.6161106;0.5829799;580.1;0.2345717;False;11-11-2024 15:05:13:718;1731333913718;;
955;226;0.6222127;0.3279451;0.6184975;0.5802585;578.1;0.239605;False;11-11-2024 15:05:13:762;1731333913762;;
949;226;0.6180182;0.3279059;0.5742553;0.6406511;574.1;0.2352662;False;11-11-2024 15:05:13:807;1731333913807;;
924;226;0.6020153;0.3275108;0.5168313;0.6150562;572.6;0.233667;False;11-11-2024 15:05:13:848;1731333913848;;
925;225;0.6024384;0.3262742;0.611733;0.5906982;574.9;0.2223555;False;11-11-2024 15:05:13:894;1731333913894;;
