X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
198;76;0.2492317;0.1956352;0.2492317;0.3912704;662.1;0.2720228;False;07-11-2024 11:20:06:515;1730974806515;;
198;76;0.2492281;0.1972718;0.2481258;0.4470994;660.2;0.2387481;False;07-11-2024 11:20:06:642;1730974806642;;
293;84;0.3688076;0.2178174;0.5892489;0.6554563;646.5;0.07956386;True;07-11-2024 11:20:06:717;1730974806717;;
344;85;0.4327803;0.219703;0.6149886;0.5453232;633.9;0.1264847;True;07-11-2024 11:20:06:776;1730974806776;;
348;85;0.4374811;0.2199524;0.4981685;0.4594266;626.5;0.1466275;False;07-11-2024 11:20:06:821;1730974806821;;
351;85;0.4420613;0.2201262;0.5113438;0.4605455;622.4;0.1435208;False;07-11-2024 11:20:06:858;1730974806858;;
365;85;0.4594157;0.2202702;0.5915878;0.4677685;621.3;0.07970636;True;07-11-2024 11:20:06:896;1730974806896;;
365;85;0.4593846;0.2203838;0.4581204;0.4559227;617.6;0.1004926;True;07-11-2024 11:20:06:937;1730974806937;;
365;85;0.4592177;0.2204694;0.4524379;0.4554201;613.6;0.1103781;True;07-11-2024 11:20:06:976;1730974806976;;
365;86;0.4593732;0.2220658;0.4800484;0.543786;609.3;0.1306389;True;07-11-2024 11:20:07:13;1730974807013;;
366;92;0.4607424;0.23714;0.5064473;0.7409485;605.7;0.1415689;False;07-11-2024 11:20:07:47;1730974807047;;
363;93;0.4568338;0.2393329;0.4023907;0.6079679;604.1;0.1318143;True;07-11-2024 11:20:07:84;1730974807084;;
362;95;0.455639;0.2449078;0.4246555;0.6764669;602.3;0.1476154;False;07-11-2024 11:20:07:121;1730974807121;;
361;96;0.4538236;0.2464975;0.4170513;0.6152068;598.2;0.1399821;False;07-11-2024 11:20:07:172;1730974807172;;
