X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
468;383;0.5499738;0.7997394;0.5499738;0.7997394;603.0;0.1937849;False;11/6/2024 1:18:10 PM:358;1730895490358;;
470;396;0.552436;0.8251895;0.5631511;0.865256;600.2;0.2228232;False;11/6/2024 1:18:10 PM:431;1730895490431;;
473;415;0.5561565;0.8660327;0.5707718;0.9160821;599.2;0.2378775;False;11/6/2024 1:18:10 PM:494;1730895490494;;
477;424;0.5605946;0.8836927;0.5768278;0.9146402;598.3;0.229167;False;11/6/2024 1:18:10 PM:555;1730895490555;;
479;425;0.5625635;0.8871041;0.5746349;0.899323;596.5;0.2321376;False;11/6/2024 1:18:10 PM:616;1730895490616;;
492;424;0.5779198;0.8835364;0.6047944;0.8588286;593.9;0.2374075;False;11/6/2024 1:18:10 PM:678;1730895490678;;
489;421;0.5742304;0.8786455;0.5608969;0.851701;591.4;0.2274032;False;11/6/2024 1:18:10 PM:748;1730895490748;;
489;428;0.5742417;0.8927412;0.574543;0.9212727;589.7;0.2273928;False;11/6/2024 1:18:10 PM:813;1730895490813;;
502;427;0.5895333;0.8911435;0.6140953;0.8718901;587.2;0.2195149;False;11/6/2024 1:18:10 PM:875;1730895490875;;
505;430;0.5931914;0.896862;0.6052027;0.9154995;585.7;0.2188952;False;11/6/2024 1:18:10 PM:934;1730895490934;;
506;430;0.5950664;0.896745;0.6042476;0.8944024;585.7;0.2170503;False;11/6/2024 1:18:10 PM:993;1730895490993;;
515;430;0.6052477;0.8958638;0.6265178;0.8825618;585.8;0.2214416;False;11/6/2024 1:18:11 PM:52;1730895491052;;
517;432;0.6076252;0.901075;0.6183863;0.9209734;585.6;0.2158197;False;11/6/2024 1:18:11 PM:108;1730895491108;;
491;432;0.5768091;0.900691;0.5423281;0.8916506;585.4;0.2203054;False;11/6/2024 1:18:11 PM:164;1730895491164;;
485;432;0.5697111;0.9006411;0.5551249;0.8990977;585.0;0.2245521;False;11/6/2024 1:18:11 PM:219;1730895491219;;
476;432;0.5594917;0.9001294;0.540941;0.8901094;584.4;0.2232287;False;11/6/2024 1:18:11 PM:273;1730895491273;;
465;432;0.5463305;0.9016554;0.5255716;0.9124227;584.8;0.2276843;False;11/6/2024 1:18:11 PM:328;1730895491328;;
446;432;0.5238729;0.9011749;0.4975337;0.8925771;584.6;0.2333566;False;11/6/2024 1:18:11 PM:384;1730895491384;;
445;432;0.5234609;0.9006595;0.522217;0.891567;583.4;0.2330995;False;11/6/2024 1:18:11 PM:449;1730895491449;;
451;435;0.5301766;0.9076489;0.5552939;0.931316;583.1;0.2294106;False;11/6/2024 1:18:11 PM:507;1730895491507;;
447;432;0.5252497;0.9009782;0.5131775;0.8742467;581.7;0.2293332;False;11/6/2024 1:18:11 PM:564;1730895491564;;
447;432;0.5255445;0.9006389;0.529844;0.8924462;581.2;0.2243588;False;11/6/2024 1:18:11 PM:619;1730895491619;;
447;431;0.5256948;0.8996591;0.5274963;0.88669;579.7;0.2256818;False;11/6/2024 1:18:11 PM:673;1730895491673;;
444;431;0.5219936;0.8994015;0.5103879;0.8906183;579.2;0.2247626;False;11/6/2024 1:18:11 PM:733;1730895491733;;
442;430;0.5189169;0.8958706;0.5073348;0.8734283;578.2;0.2266462;False;11/6/2024 1:18:11 PM:790;1730895491790;;
440;429;0.5169464;0.8957398;0.5068172;0.8909354;578.2;0.226126;False;11/6/2024 1:18:11 PM:843;1730895491843;;
493;430;0.5788382;0.8968602;0.6212306;0.9051629;579.7;0.2234258;False;11/6/2024 1:18:11 PM:899;1730895491899;;
513;430;0.602389;0.8963064;0.6233968;0.8863891;581.5;0.2252057;False;11/6/2024 1:18:11 PM:957;1730895491957;;
521;430;0.6124398;0.8964597;0.624132;0.898772;581.4;0.2287763;False;11/6/2024 1:18:12 PM:16;1730895492016;;
521;434;0.6119727;0.9057906;0.6109048;0.9333796;581.9;0.2336582;False;11/6/2024 1:18:12 PM:78;1730895492078;;
545;433;0.6404679;0.9032689;0.6675444;0.8857868;582.5;0.2388627;False;11/6/2024 1:18:12 PM:131;1730895492131;;
551;431;0.6476837;0.8979333;0.6580893;0.8731224;581.4;0.234485;False;11/6/2024 1:18:12 PM:188;1730895492188;;
550;430;0.6457302;0.8975526;0.6327473;0.8880139;581.6;0.23796;False;11/6/2024 1:18:12 PM:243;1730895492243;;
559;430;0.6561379;0.896635;0.6712292;0.8835244;579.1;0.2478737;False;11/6/2024 1:18:12 PM:305;1730895492305;;
567;430;0.6664138;0.8976648;0.6820785;0.9052306;580.9;0.24014;False;11/6/2024 1:18:12 PM:365;1730895492365;;
