X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
596;82;0.7493628;0.2126021;0.7493628;0.4252041;492.3;0.1788825;False;11-11-2024 21:11:34:606;1731355894606;;
569;99;0.7154416;0.2540447;0.6238478;0.7096983;488.2;0.2043863;False;11-11-2024 21:11:34:830;1731355894830;;
537;106;0.6750491;0.2722191;0.5818543;0.696214;510.6;0.223881;False;11-11-2024 21:11:36:333;1731355896333;;
535;108;0.6732847;0.2788211;0.583168;0.744714;525.1;0.3181868;False;11-11-2024 21:11:36:483;1731355896483;;
533;103;0.6703684;0.2663997;0.5992168;0.4692066;556.3;0.2073794;False;11-11-2024 21:11:36:775;1731355896775;;
532;102;0.6690578;0.2619982;0.5992168;0.4692066;570.5;0.2787794;False;11-11-2024 21:11:37:232;1731355897232;;
532;101;0.6686772;0.2610032;0.5992168;0.4692066;599.5;0.2860277;False;11-11-2024 21:11:37:530;1731355897530;;
531;101;0.6678226;0.2605327;0.6545392;0.4529936;584.5;0.2003213;False;11-11-2024 21:11:37:577;1731355897577;;
532;101;0.6695152;0.2603275;0.6887963;0.4598645;573.0;0.2092863;False;11-11-2024 21:11:37:624;1731355897624;;
520;114;0.6543645;0.2934918;0.5797985;0.7196623;571.7;0.1895225;False;11-11-2024 21:11:38:288;1731355898288;;
520;112;0.6537594;0.2877228;0.5992168;0.4692066;565.5;0.1395126;False;11-11-2024 21:11:38:333;1731355898333;;
520;111;0.6533548;0.2868688;0.5923721;0.5604267;566.4;0.1290015;True;11-11-2024 21:11:38:857;1731355898857;;
519;113;0.6523477;0.2917142;0.6274913;0.7112774;565.7;0.1340943;True;11-11-2024 21:11:38:904;1731355898904;;
517;115;0.6506686;0.2969481;0.5795847;0.7376294;563.1;0.1317391;True;11-11-2024 21:11:38:950;1731355898950;;
517;117;0.650333;0.3014542;0.6012676;0.7472536;547.8;0.1594511;False;11-11-2024 21:11:38:998;1731355898998;;
493;117;0.6203524;0.301911;0.4347884;0.6844342;534.2;0.1682398;False;11-11-2024 21:11:39:37;1731355899037;;
452;119;0.5689571;0.3053467;0.3437988;0.7579454;522.7;0.1813134;False;11-11-2024 21:11:39:78;1731355899078;;
409;119;0.5142632;0.3075504;0.2837554;0.7505636;511.7;0.1921511;False;11-11-2024 21:11:39:118;1731355899118;;
398;120;0.5000543;0.3092447;0.3669454;0.7496556;504.6;0.2003686;False;11-11-2024 21:11:39:159;1731355899159;;
396;121;0.4976863;0.3112938;0.4195902;0.7673262;500.3;0.1953054;False;11-11-2024 21:11:39:198;1731355899198;;
394;121;0.4950831;0.3123801;0.4105478;0.7568194;496.5;0.1952801;False;11-11-2024 21:11:39:233;1731355899233;;
392;122;0.4930865;0.3130602;0.4127151;0.7496338;495.3;0.2009786;False;11-11-2024 21:11:39:271;1731355899271;;
382;122;0.4800493;0.3134891;0.3392986;0.7457409;493.7;0.1995473;False;11-11-2024 21:11:39:309;1731355899309;;
368;122;0.4626777;0.3137343;0.3026918;0.6382163;493.0;0.2102486;False;11-11-2024 21:11:39:348;1731355899348;;
355;122;0.4464267;0.3131438;0.2877492;0.6040838;492.0;0.2025903;False;11-11-2024 21:11:39:386;1731355899386;;
347;122;0.4368907;0.3133734;0.2999575;0.6734155;493.8;0.1931648;False;11-11-2024 21:11:39:423;1731355899423;;
344;122;0.4322677;0.313741;0.3203997;0.7071623;494.1;0.2142069;False;11-11-2024 21:11:39:467;1731355899467;;
343;122;0.4317947;0.3139691;0.4259943;0.6764073;494.7;0.2214769;False;11-11-2024 21:11:39:511;1731355899511;;
334;122;0.4201876;0.3142073;0.2844203;0.6547008;492.4;0.2172221;False;11-11-2024 21:11:39:552;1731355899552;;
333;122;0.4191349;0.314407;0.371637;0.6945158;491.7;0.2010578;False;11-11-2024 21:11:39:593;1731355899593;;
333;122;0.4189738;0.3143954;0.3520112;0.6279539;488.2;0.2010908;False;11-11-2024 21:11:39:630;1731355899630;;
332;123;0.4179842;0.3162658;0.3883492;0.7444748;485.9;0.2126134;False;11-11-2024 21:11:39:668;1731355899668;;
332;123;0.4172739;0.3177631;0.3823456;0.7468129;483.7;0.2123266;False;11-11-2024 21:11:39:704;1731355899704;;
331;123;0.4165913;0.3154016;0.3896486;0.5606855;483.5;0.2247692;False;11-11-2024 21:11:39:744;1731355899744;;
