X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
834;306;0.543381;0.4428395;0.543381;0.8856789;369.8;0.1662415;False;06-11-2024 14:19:24:678;1730899164678;;
833;305;0.5429007;0.4423729;0.5291622;0.8561752;371.0;0.1626898;False;06-11-2024 14:19:24:729;1730899164729;;
764;305;0.4976222;0.4422752;0.3732341;0.8671235;370.9;0.1515176;False;06-11-2024 14:19:24:775;1730899164775;;
685;305;0.446083;0.4421885;0.3185308;0.8663152;372.3;0.1559943;False;06-11-2024 14:19:24:822;1730899164822;;
626;305;0.4081903;0.4419891;0.3034387;0.8586749;373.0;0.1590072;False;06-11-2024 14:19:24:873;1730899164873;;
604;305;0.393831;0.4419746;0.327389;0.8721345;374.0;0.1603475;False;06-11-2024 14:19:24:921;1730899164921;;
599;304;0.3900859;0.4413841;0.3543046;0.8421994;372.1;0.1670683;False;06-11-2024 14:19:24:970;1730899164970;;
595;304;0.3876759;0.4407349;0.3554057;0.8353634;370.0;0.1690836;False;06-11-2024 14:19:25:16;1730899165016;;
587;304;0.3825684;0.4401804;0.3344241;0.8339195;370.0;0.1655362;False;06-11-2024 14:19:25:63;1730899165063;;
542;302;0.3528734;0.4382632;0.2456761;0.8011366;370.4;0.170862;False;06-11-2024 14:19:25:110;1730899165110;;
540;299;0.3519194;0.43381;0.3254808;0.7567627;373.4;0.1676885;False;06-11-2024 14:19:25:156;1730899165156;;
524;298;0.3413839;0.4323013;0.271321;0.7846414;375.2;0.1704108;False;06-11-2024 14:19:25:204;1730899165204;;
510;297;0.3326656;0.4298988;0.2674764;0.7661319;376.4;0.1750369;False;06-11-2024 14:19:25:257;1730899165257;;
510;295;0.3324475;0.4281245;0.3266281;0.7624918;377.0;0.1747548;False;06-11-2024 14:19:25:302;1730899165302;;
510;295;0.332433;0.4273852;0.3321198;0.7759691;378.2;0.172135;False;06-11-2024 14:19:25:355;1730899165355;;
495;295;0.3227054;0.4273387;0.2535004;0.7898498;378.1;0.1807311;False;06-11-2024 14:19:25:401;1730899165401;;
