X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
441;488;0.4878223;0.959369;0.4878223;0.959369;512.3;0.209062;False;11/6/2024 10:31:25 AM:22;1730885485022;;
448;488;0.4960718;0.9595767;0.5543323;0.9724266;512.0;0.2069551;False;11/6/2024 10:31:25 AM:115;1730885485115;;
449;487;0.4961766;0.9582393;0.5076178;0.9243867;512.4;0.211937;False;11/6/2024 10:31:25 AM:186;1730885485186;;
453;487;0.5012533;0.9573105;0.5627406;0.9225751;513.2;0.2103787;False;11/6/2024 10:31:25 AM:247;1730885485247;;
454;487;0.5017551;0.9573886;0.5352486;0.9622654;512.5;0.2147575;False;11/6/2024 10:31:25 AM:304;1730885485304;;
456;486;0.5039538;0.9564784;0.5562533;0.91953;513.1;0.2180104;False;11/6/2024 10:31:25 AM:361;1730885485361;;
456;486;0.5046839;0.9559219;0.547157;0.9215124;513.7;0.216021;False;11/6/2024 10:31:25 AM:414;1730885485414;;
457;486;0.5050996;0.9558376;0.5210776;0.9457312;512.9;0.2136202;False;11/6/2024 10:31:25 AM:470;1730885485470;;
460;486;0.5083573;0.9557694;0.5693088;0.9351352;513.4;0.2118017;False;11/6/2024 10:31:25 AM:527;1730885485527;;
460;486;0.5086981;0.9557076;0.5347251;0.943108;512.5;0.21308;False;11/6/2024 10:31:25 AM:585;1730885485585;;
462;486;0.5110815;0.9556146;0.5687013;0.9343117;512.9;0.2152195;False;11/6/2024 10:31:25 AM:640;1730885485640;;
462;486;0.5115698;0.9553034;0.5342957;0.9259136;511.9;0.2143021;False;11/6/2024 10:31:25 AM:698;1730885485698;;
491;485;0.5430864;0.9542168;0.6886039;0.9075255;513.2;0.2097401;False;11/6/2024 10:31:25 AM:756;1730885485756;;
510;485;0.5646164;0.9541383;0.6965858;0.9498401;514.9;0.2128144;False;11/6/2024 10:31:25 AM:809;1730885485809;;
533;484;0.5899982;0.9514228;0.7302486;0.8853534;516.3;0.2173215;False;11/6/2024 10:31:25 AM:867;1730885485867;;
542;480;0.5996309;0.9444376;0.7043195;0.8406367;519.2;0.2184459;False;11/6/2024 10:31:25 AM:923;1730885485923;;
543;474;0.600446;0.9318397;0.6123964;0.7907804;520.4;0.213439;False;11/6/2024 10:31:25 AM:978;1730885485978;;
543;469;0.600615;0.9227692;0.6031916;0.7901493;520.6;0.2067578;False;11/6/2024 10:31:26 AM:34;1730885486034;;
543;465;0.6010551;0.9142186;0.6172094;0.775658;520.7;0.2087369;False;11/6/2024 10:31:26 AM:89;1730885486089;;
544;462;0.601374;0.9081768;0.6186178;0.7764158;521.4;0.2089399;False;11/6/2024 10:31:26 AM:144;1730885486144;;
548;460;0.6060075;0.9050506;0.6762324;0.7835476;521.6;0.2096578;False;11/6/2024 10:31:26 AM:194;1730885486194;;
558;458;0.6176476;0.9014882;0.7188787;0.7747141;521.7;0.2142443;False;11/6/2024 10:31:26 AM:249;1730885486249;;
561;456;0.6206662;0.8973596;0.6888367;0.7638981;522.3;0.2181475;False;11/6/2024 10:31:26 AM:305;1730885486305;;
562;456;0.6218904;0.8965423;0.68133;0.7822649;522.9;0.211566;False;11/6/2024 10:31:26 AM:358;1730885486358;;
566;455;0.6257262;0.8956887;0.7048075;0.77977;523.5;0.2129695;False;11/6/2024 10:31:26 AM:411;1730885486411;;
566;455;0.6260452;0.8944287;0.6304185;0.8023391;523.9;0.2134658;False;11/6/2024 10:31:26 AM:468;1730885486468;;
578;455;0.6396863;0.8940619;0.7505029;0.7946642;524.4;0.2149763;False;11/6/2024 10:31:26 AM:523;1730885486523;;
587;454;0.6490045;0.8924495;0.7530007;0.8200557;524.1;0.2119253;False;11/6/2024 10:31:26 AM:573;1730885486573;;
586;455;0.6477855;0.8949392;0.6353812;0.9202218;524.5;0.2018219;False;11/6/2024 10:31:26 AM:627;1730885486627;;
545;455;0.6028365;0.8949597;0.4713282;0.8953053;522.9;0.2048517;False;11/6/2024 10:31:26 AM:688;1730885486688;;
509;455;0.5629109;0.8956966;0.4239641;0.9103403;521.8;0.217385;False;11/6/2024 10:31:26 AM:741;1730885486741;;
450;455;0.4973108;0.894965;0.3265414;0.8463177;522.2;0.2279996;False;11/6/2024 10:31:26 AM:801;1730885486801;;
389;456;0.4304707;0.8977655;0.2503293;0.9401233;521.9;0.2260641;False;11/6/2024 10:31:26 AM:854;1730885486854;;
388;456;0.4296904;0.8976875;0.4119592;0.8752353;520.1;0.2263833;False;11/6/2024 10:31:26 AM:907;1730885486907;;
357;457;0.3948054;0.8993059;0.2553985;0.9353755;519.2;0.2240369;False;11/6/2024 10:31:26 AM:958;1730885486958;;
357;457;0.3947681;0.8992854;0.3880568;0.8899332;517.6;0.2201411;False;11/6/2024 10:31:27 AM:13;1730885487013;;
333;458;0.3687226;0.9005947;0.2458203;0.9360996;517.8;0.2162595;False;11/6/2024 10:31:27 AM:67;1730885487067;;
318;458;0.3523236;0.9016442;0.2459321;0.9382644;517.5;0.2241873;False;11/6/2024 10:31:27 AM:121;1730885487121;;
315;460;0.3488865;0.9039672;0.2884036;0.960617;516.3;0.2199709;False;11/6/2024 10:31:27 AM:177;1730885487177;;
309;460;0.3419522;0.9041378;0.2618125;0.9312752;514.9;0.2152729;False;11/6/2024 10:31:27 AM:238;1730885487238;;
309;460;0.3415972;0.9041787;0.334066;0.9281542;514.5;0.2189246;False;11/6/2024 10:31:27 AM:292;1730885487292;;
302;460;0.3337676;0.9043048;0.2458673;0.9322297;513.4;0.2181355;False;11/6/2024 10:31:27 AM:343;1730885487343;;
296;459;0.3276769;0.9036932;0.2450498;0.8864704;511.3;0.2218309;False;11/6/2024 10:31:27 AM:400;1730885487400;;
292;459;0.3230996;0.9031972;0.2450245;0.8859489;510.9;0.2189938;False;11/6/2024 10:31:27 AM:463;1730885487463;;
289;459;0.3201571;0.9032874;0.2455514;0.9160478;510.9;0.2151814;False;11/6/2024 10:31:27 AM:522;1730885487522;;
288;459;0.3183022;0.9033027;0.2454146;0.9122556;511.4;0.2201894;False;11/6/2024 10:31:27 AM:572;1730885487572;;
298;460;0.3296712;0.9043034;0.3951458;0.9448078;513.0;0.2443051;False;11/6/2024 10:31:27 AM:618;1730885487618;;
309;460;0.3419433;0.9040392;0.4122319;0.8918647;513.7;0.2375686;False;11/6/2024 10:31:27 AM:672;1730885487672;;
318;459;0.3518378;0.9033586;0.4236032;0.8773827;513.6;0.2420815;False;11/6/2024 10:31:27 AM:721;1730885487721;;
319;459;0.3525341;0.9033588;0.372081;0.9038349;513.0;0.2405325;False;11/6/2024 10:31:27 AM:768;1730885487768;;
347;456;0.384491;0.8961089;0.5253838;0.8004655;513.4;0.2318106;False;11/6/2024 10:31:27 AM:814;1730885487814;;
378;455;0.4182553;0.8953413;0.5635013;0.8552464;513.7;0.2378867;False;11/6/2024 10:31:27 AM:864;1730885487864;;
375;456;0.4147074;0.8962816;0.3720614;0.9215373;514.1;0.2475709;False;11/6/2024 10:31:27 AM:915;1730885487915;;
377;456;0.4168551;0.8965724;0.4571765;0.911506;514.0;0.2417146;False;11/6/2024 10:31:27 AM:964;1730885487964;;
377;456;0.4168841;0.8971931;0.4207965;0.9241673;514.4;0.238735;False;11/6/2024 10:31:28 AM:8;1730885488008;;
