X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
554;176;0.696599;0.4538226;0.696599;0.9076453;439.0;0.2239686;False;11-11-2024 11:59:12:585;1731322752585;;
554;177;0.6968768;0.4547638;0.7072183;0.9478947;438.8;0.2356908;False;11-11-2024 11:59:12:734;1731322752734;;
517;173;0.6502642;0.4448609;0.5094458;0.7542471;438.4;0.2593569;False;11-11-2024 11:59:12:817;1731322752817;;
439;162;0.5520324;0.4163389;0.3282898;0.5643322;440.4;0.1869765;False;11-11-2024 11:59:12:881;1731322752881;;
375;155;0.4717211;0.3982794;0.2754847;0.5673969;441.1;0.18926;False;11-11-2024 11:59:12:950;1731322752950;;
352;149;0.4428838;0.3832283;0.314811;0.5371374;439.7;0.1851228;False;11-11-2024 11:59:13:17;1731322753017;;
327;149;0.4112821;0.3827825;0.2537076;0.7475055;439.3;0.1825007;False;11-11-2024 11:59:13:66;1731322753066;;
328;149;0.4127378;0.3824126;0.439926;0.7259717;438.0;0.1764074;False;11-11-2024 11:59:13:102;1731322753102;;
328;149;0.4126434;0.3823312;0.4053286;0.6873656;436.2;0.1698966;False;11-11-2024 11:59:13:139;1731322753139;;
327;149;0.4119708;0.3820601;0.3756282;0.7421719;435.4;0.173125;False;11-11-2024 11:59:13:177;1731322753177;;
329;148;0.4135444;0.3804092;0.4440236;0.6422778;434.0;0.1700758;False;11-11-2024 11:59:13:215;1731322753215;;
329;147;0.4133774;0.378987;0.3932225;0.6411239;434.2;0.16173;False;11-11-2024 11:59:13:256;1731322753256;;
329;147;0.4137765;0.3788209;0.428399;0.6716094;433.6;0.1628465;False;11-11-2024 11:59:13:292;1731322753292;;
329;147;0.4137619;0.3784602;0.4069342;0.7138229;432.8;0.1621464;False;11-11-2024 11:59:13:329;1731322753329;;
330;147;0.4156818;0.3782361;0.4552124;0.7392999;433.1;0.1731102;False;11-11-2024 11:59:13:368;1731322753368;;
365;147;0.4593167;0.3782514;0.6476203;0.7575029;433.2;0.1604599;False;11-11-2024 11:59:13:407;1731322753407;;
377;147;0.4745106;0.3791444;0.5914329;0.7984041;434.1;0.1581319;False;11-11-2024 11:59:13:446;1731322753446;;
386;147;0.4855262;0.3792703;0.5919579;0.7701609;435.4;0.1604112;False;11-11-2024 11:59:13:486;1731322753486;;
393;147;0.4948848;0.3794647;0.5958273;0.7766423;437.4;0.1553541;False;11-11-2024 11:59:13:528;1731322753528;;
399;148;0.5023608;0.3796839;0.6014516;0.782135;439.3;0.1532783;False;11-11-2024 11:59:13:568;1731322753568;;
402;148;0.5050443;0.3800521;0.5776759;0.794233;440.9;0.1562109;False;11-11-2024 11:59:13:608;1731322753608;;
409;148;0.5146807;0.3800655;0.6090257;0.7653729;440.9;0.1524892;False;11-11-2024 11:59:13:689;1731322753689;;
413;148;0.5190443;0.3801372;0.6091907;0.7763575;440.2;0.1567853;False;11-11-2024 11:59:13:739;1731322753739;;
401;148;0.5038991;0.3800756;0.4209023;0.747928;439.4;0.1618457;False;11-11-2024 11:59:13:787;1731322753787;;
386;146;0.4850496;0.3768848;0.3759494;0.6456472;439.1;0.1734757;False;11-11-2024 11:59:13:829;1731322753829;;
381;146;0.4792995;0.3751331;0.4185072;0.6615429;437.3;0.1699716;False;11-11-2024 11:59:13:871;1731322753871;;
375;145;0.4715627;0.372318;0.3959981;0.6303418;436.7;0.1706218;False;11-11-2024 11:59:13:916;1731322753916;;
372;145;0.4675143;0.3719276;0.4058785;0.6784562;436.4;0.1664178;False;11-11-2024 11:59:13:958;1731322753958;;
371;144;0.4666232;0.3711957;0.4314018;0.6616297;436.0;0.1668504;False;11-11-2024 11:59:14:0;1731322754000;;
367;144;0.4622522;0.3698722;0.3927367;0.6399202;434.0;0.1691753;False;11-11-2024 11:59:14:45;1731322754045;;
363;143;0.4561526;0.3676939;0.370132;0.6106831;433.5;0.170805;False;11-11-2024 11:59:14:86;1731322754086;;
359;143;0.4511401;0.3672254;0.3662516;0.6441529;432.6;0.1649939;False;11-11-2024 11:59:14:127;1731322754127;;
357;142;0.4492058;0.3659163;0.3837846;0.6162924;432.2;0.1691197;False;11-11-2024 11:59:14:169;1731322754169;;
356;142;0.4478461;0.3655982;0.3855557;0.6711003;431.3;0.1666984;False;11-11-2024 11:59:14:212;1731322754212;;
353;142;0.4446118;0.3642384;0.3617776;0.6082209;429.8;0.1633121;False;11-11-2024 11:59:14:250;1731322754250;;
352;141;0.4427232;0.3638587;0.3690365;0.6740289;427.9;0.165381;False;11-11-2024 11:59:14:291;1731322754291;;
348;141;0.4382539;0.3633109;0.3427166;0.6294577;427.0;0.1679356;False;11-11-2024 11:59:14:331;1731322754331;;
348;141;0.4377188;0.3630996;0.390986;0.712987;425.8;0.1637175;False;11-11-2024 11:59:14:370;1731322754370;;
348;141;0.4373211;0.362986;0.3899622;0.6676546;425.3;0.1623361;False;11-11-2024 11:59:14:410;1731322754410;;
347;141;0.4367262;0.362961;0.3739451;0.7242486;424.6;0.1657245;False;11-11-2024 11:59:14:448;1731322754448;;
347;141;0.4366908;0.3625666;0.3820924;0.651146;423.8;0.1649795;False;11-11-2024 11:59:14:485;1731322754485;;
347;141;0.4365829;0.3624828;0.383644;0.6641228;423.4;0.1659738;False;11-11-2024 11:59:14:522;1731322754522;;
346;141;0.4354225;0.3625337;0.3649274;0.7286878;422.8;0.1628803;False;11-11-2024 11:59:14:558;1731322754558;;
346;140;0.4351332;0.3610225;0.4293061;0.6191857;422.4;0.1613734;False;11-11-2024 11:59:14:597;1731322754597;;
346;140;0.4346836;0.3614308;0.3982189;0.7408431;421.5;0.1671076;False;11-11-2024 11:59:14:651;1731322754651;;
345;140;0.4344141;0.3608862;0.398675;0.6533328;419.8;0.1649465;False;11-11-2024 11:59:14:689;1731322754689;;
345;140;0.4339488;0.3612115;0.4160601;0.7418548;420.1;0.1675773;False;11-11-2024 11:59:14:734;1731322754734;;
345;140;0.4337568;0.3604248;0.404166;0.6484042;420.1;0.1611955;False;11-11-2024 11:59:14:773;1731322754773;;
345;140;0.433563;0.3604165;0.4264546;0.6852676;420.4;0.1625188;False;11-11-2024 11:59:14:811;1731322754811;;
461;181;0.3004568;0.2552661;0.3967613;0.6953108;420.0;0.1573471;False;11-11-2024 11:59:14:934;1731322754934;;
587;198;0.3823446;0.2879519;0.5023459;0.7419039;421.6;0.1483095;False;11-11-2024 11:59:15:14;1731322755014;;
654;211;0.4259128;0.3061747;0.5333549;0.7915633;422.8;0.1529967;False;11-11-2024 11:59:15:66;1731322755066;;
696;220;0.4536199;0.318551;0.539418;0.794187;423.5;0.1538493;False;11-11-2024 11:59:15:117;1731322755117;;
