X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
151;146;0.4774029;0.3751399;0.4774029;0.7502798;355.6;0.433325;False;17-11-2024 13:27:01:428;1731846421428;;
152;146;0.479931;0.3751722;0.5227516;0.756226;354.7;0.4200937;False;17-11-2024 13:27:01:702;1731846421702;;
152;144;0.4800289;0.3707281;0.4829727;0.6747661;353.1;0.4311798;False;17-11-2024 13:27:02:33;1731846422033;;
731;212;0.4761862;0.3072761;0.5922782;0.7839143;370.6;0.1583387;False;17-11-2024 13:27:02:378;1731846422378;;
780;221;0.5078313;0.321074;0.5508555;0.7492557;387.9;0.1668086;False;17-11-2024 13:27:02:703;1731846422703;;
798;225;0.5196244;0.3257773;0.5594863;0.7521626;403.5;0.1667716;False;17-11-2024 13:27:03:17;1731846423017;;
848;225;0.5526406;0.3263763;0.619766;0.7452275;414.8;0.1783534;False;17-11-2024 13:27:03:341;1731846423341;;
874;227;0.569504;0.3290015;0.6347655;0.7090304;426.9;0.1812725;False;17-11-2024 13:27:03:656;1731846423656;;
1035;227;0.673917;0.3291104;0.7774858;0.7212466;437.7;0.1752461;False;17-11-2024 13:27:03:976;1731846423976;;
932;204;0.6074054;0.2959582;0.5489434;0.4920883;448.6;0.1805695;False;17-11-2024 13:27:04:294;1731846424294;;
957;211;0.6231559;0.3065587;0.6650441;0.6782824;457.7;0.187583;False;17-11-2024 13:27:04:629;1731846424629;;
1001;212;0.6519445;0.3082375;0.7162525;0.665896;466.7;0.1817673;False;17-11-2024 13:27:04:943;1731846424943;;
1043;212;0.6796188;0.3073467;0.7520554;0.6035494;473.0;0.1785282;False;17-11-2024 13:27:05:261;1731846425261;;
997;213;0.6492383;0.3092878;0.6109834;0.6562213;479.2;0.1703141;False;17-11-2024 13:27:05:593;1731846425593;;
1018;213;0.6628987;0.3095459;0.7025526;0.6342192;483.8;0.1865273;False;17-11-2024 13:27:05:927;1731846425927;;
989;213;0.6441025;0.3096709;0.6064717;0.6303818;487.8;0.1911186;False;17-11-2024 13:27:06:225;1731846426225;;
992;210;0.6460614;0.3047796;0.6581306;0.5632231;491.5;0.1959323;False;17-11-2024 13:27:06:579;1731846426579;;
1030;212;0.6709278;0.3070119;0.7235965;0.6410634;497.8;0.1827354;False;17-11-2024 13:27:06:899;1731846426899;;
980;228;0.6384773;0.3311273;0.5906626;0.7747896;500.1;0.1918851;False;17-11-2024 13:27:07:188;1731846427188;;
620;230;0.4041005;0.3340428;0.2949422;0.7459491;504.2;0.1829453;False;17-11-2024 13:27:07:504;1731846427504;;
592;231;0.3860555;0.3347509;0.342856;0.7433598;510.3;0.1749738;False;17-11-2024 13:27:07:830;1731846427830;;
