X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
194;121;0.2445903;0.3127914;0.2445903;0.6255828;414.2;0.2026206;False;11-11-2024 13:34:08:595;1731328448595;;
197;124;0.2485682;0.3199155;0.2862286;0.7401448;415.7;0.2056313;False;11-11-2024 13:34:08:752;1731328448752;;
205;126;0.2583718;0.3237516;0.3345709;0.7585382;416.1;0.202415;False;11-11-2024 13:34:08:846;1731328448846;;
212;126;0.2669375;0.3251806;0.3531267;0.7479629;418.7;0.2004237;False;11-11-2024 13:34:08:920;1731328448920;;
224;127;0.2819639;0.3268731;0.3982582;0.7645633;419.7;0.2053755;False;11-11-2024 13:34:08:987;1731328448987;;
244;127;0.3070593;0.3279801;0.4633066;0.7668139;419.5;0.1965953;False;11-11-2024 13:34:09:41;1731328449041;;
256;127;0.3217122;0.3280701;0.4624743;0.7463138;419.0;0.2050401;False;11-11-2024 13:34:09:86;1731328449086;;
259;127;0.3258736;0.3281577;0.4275968;0.7403794;418.9;0.200742;False;11-11-2024 13:34:09:129;1731328449129;;
260;128;0.3270586;0.3283485;0.3768151;0.6654886;417.5;0.1987979;False;11-11-2024 13:34:09:176;1731328449176;;
260;128;0.3272978;0.3286553;0.3306129;0.6818649;418.9;0.2111528;False;11-11-2024 13:34:09:224;1731328449224;;
260;128;0.3277222;0.3293236;0.3366302;0.7433859;419.6;0.1980443;False;11-11-2024 13:34:09:270;1731328449270;;
255;128;0.320653;0.3295496;0.264727;0.7060484;421.1;0.2146147;False;11-11-2024 13:34:09:321;1731328449321;;
248;128;0.3127102;0.3297285;0.2430382;0.7039385;422.5;0.2036153;False;11-11-2024 13:34:09:367;1731328449367;;
245;128;0.3086717;0.3301552;0.2543809;0.7352113;421.8;0.204487;False;11-11-2024 13:34:09:413;1731328449413;;
242;128;0.3043714;0.3303929;0.2433351;0.6889464;423.1;0.2076859;False;11-11-2024 13:34:09:459;1731328449459;;
240;129;0.3023389;0.3316775;0.2548643;0.7598181;422.5;0.205987;False;11-11-2024 13:34:09:506;1731328449506;;
238;129;0.2996566;0.3322426;0.242582;0.7473221;420.9;0.1990366;False;11-11-2024 13:34:09:552;1731328449552;;
237;129;0.2977969;0.333045;0.2428222;0.7607867;422.0;0.192342;False;11-11-2024 13:34:09:595;1731328449595;;
235;129;0.2962286;0.3331748;0.2425016;0.741205;422.9;0.2144387;False;11-11-2024 13:34:09:642;1731328449642;;
234;129;0.2950911;0.3332982;0.2424794;0.7423892;422.7;0.2101673;False;11-11-2024 13:34:09:687;1731328449687;;
