X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
197;83;0.2484829;0.2145373;0.2484829;0.4290746;614.5;0.2721981;False;11-11-2024 19:49:57:843;1731350997843;;
201;91;0.2530325;0.2340785;0.3028487;0.6677193;595.0;0.1131394;True;11-11-2024 19:49:57:921;1731350997921;;
203;95;0.2551709;0.2455314;0.2997218;0.6801013;576.0;0.1231471;True;11-11-2024 19:49:57:985;1731350997985;;
207;95;0.2601638;0.2456652;0.3294176;0.4980247;561.2;0.1345316;True;11-11-2024 19:49:58:43;1731350998043;;
208;96;0.2624285;0.248328;0.3195486;0.6114001;548.2;0.1406688;False;11-11-2024 19:49:58:102;1731350998102;;
211;97;0.2654452;0.248932;0.3396738;0.5881267;537.5;0.1407951;False;11-11-2024 19:49:58:141;1731350998141;;
212;97;0.2673835;0.2511533;0.3356803;0.636026;527.6;0.1386882;False;11-11-2024 19:49:58:179;1731350998179;;
220;97;0.2767387;0.2495805;0.3926988;0.4497505;517.3;0.1319346;True;11-11-2024 19:49:58:219;1731350998219;;
220;97;0.2768613;0.2491509;0.3256836;0.4745768;508.1;0.1319317;True;11-11-2024 19:49:58:256;1731350998256;;
220;96;0.2772902;0.248151;0.3163313;0.4487777;499.4;0.1393595;False;11-11-2024 19:49:58:292;1731350998292;;
220;96;0.2776328;0.2473771;0.3162646;0.4487324;491.6;0.1393508;False;11-11-2024 19:49:58:328;1731350998328;;
221;96;0.2783686;0.2466041;0.3361393;0.4446086;485.2;0.1364939;False;11-11-2024 19:49:58:369;1731350998369;;
233;96;0.2928497;0.2479553;0.4333126;0.5711401;477.2;0.133472;True;11-11-2024 19:49:58:407;1731350998407;;
241;97;0.3033713;0.2489871;0.4332369;0.5710477;470.0;0.1334612;True;11-11-2024 19:49:58:444;1731350998444;;
265;97;0.3330701;0.2490577;0.5157973;0.5294859;464.1;0.1348584;True;11-11-2024 19:49:58:487;1731350998487;;
274;102;0.3443242;0.2634351;0.4822843;0.7750155;459.9;0.1430553;False;11-11-2024 19:49:58:523;1731350998523;;
282;107;0.35446;0.2751383;0.4929405;0.7908152;456.1;0.1430732;False;11-11-2024 19:49:58:558;1731350998558;;
282;106;0.3554181;0.2738037;0.4068015;0.4967847;450.8;0.1389649;False;11-11-2024 19:49:58:595;1731350998595;;
283;106;0.3561732;0.2727802;0.4067734;0.4967178;446.0;0.1389542;False;11-11-2024 19:49:58:632;1731350998632;;
285;106;0.3588521;0.2732542;0.4471256;0.6025336;441.5;0.1280221;True;11-11-2024 19:49:58:676;1731350998676;;
309;110;0.3888271;0.283731;0.5832391;0.7819117;436.3;0.1130785;True;11-11-2024 19:49:58:715;1731350998715;;
319;113;0.4011208;0.29158;0.5496931;0.7913892;431.7;0.1131292;True;11-11-2024 19:49:58:749;1731350998749;;
305;113;0.383541;0.2911935;0.2844038;0.5629365;426.5;0.1264913;True;11-11-2024 19:49:58:786;1731350998786;;
300;111;0.3770043;0.2862001;0.3228795;0.4602276;420.5;0.1427743;False;11-11-2024 19:49:58:827;1731350998827;;
296;110;0.3724592;0.2834966;0.3200627;0.4717823;415.2;0.1425886;False;11-11-2024 19:49:58:864;1731350998864;;
297;110;0.3741671;0.283119;0.4285978;0.5298214;411.2;0.1430293;False;11-11-2024 19:49:58:902;1731350998902;;
299;109;0.3764401;0.2807463;0.4401104;0.4620227;406.9;0.151249;False;11-11-2024 19:49:58:939;1731350998939;;
300;108;0.3780694;0.279042;0.4398938;0.4619847;403.0;0.1511164;False;11-11-2024 19:49:58:972;1731350998972;;
299;107;0.3762232;0.2744752;0.3478481;0.4013897;399.2;0.1595842;False;11-11-2024 19:49:59:10;1731350999010;;
298;105;0.3749022;0.2711905;0.3479172;0.4014373;395.9;0.1596193;False;11-11-2024 19:49:59:46;1731350999046;;
292;105;0.3680828;0.2708816;0.3078283;0.4738458;393.7;0.1599873;False;11-11-2024 19:49:59:103;1731350999103;;
291;105;0.3659745;0.2699806;0.3203961;0.4434486;391.6;0.1560285;False;11-11-2024 19:49:59:140;1731350999140;;
291;105;0.3660008;0.2709518;0.3688088;0.578141;390.2;0.162858;False;11-11-2024 19:49:59:183;1731350999183;;
290;105;0.3655228;0.2711544;0.3402388;0.5581904;389.0;0.1623749;False;11-11-2024 19:49:59:216;1731350999216;;
291;105;0.3655957;0.2706027;0.3715478;0.4726262;388.3;0.1532333;False;11-11-2024 19:49:59:252;1731350999252;;
291;105;0.3655945;0.270221;0.3653088;0.4750641;387.6;0.1531569;False;11-11-2024 19:49:59:286;1731350999286;;
292;105;0.367227;0.2693253;0.4070411;0.4509836;387.4;0.1584349;False;11-11-2024 19:49:59:321;1731350999321;;
292;104;0.3678026;0.2688077;0.3943214;0.4586177;387.2;0.1583341;False;11-11-2024 19:49:59:354;1731350999354;;
282;105;0.3544776;0.2712395;0.2458016;0.6189588;386.2;0.1579468;False;11-11-2024 19:49:59:391;1731350999391;;
277;106;0.3489295;0.2726764;0.2739374;0.6067646;385.9;0.1502193;False;11-11-2024 19:49:59:430;1731350999430;;
274;106;0.344782;0.2737657;0.2737237;0.6067356;385.6;0.1501547;False;11-11-2024 19:49:59:468;1731350999468;;
273;108;0.3436084;0.2784188;0.2972909;0.6899316;385.1;0.1577978;False;11-11-2024 19:49:59:506;1731350999506;;
288;110;0.3627697;0.2823389;0.482514;0.6962735;383.8;0.166435;False;11-11-2024 19:49:59:545;1731350999545;;
291;111;0.3668081;0.2867179;0.4250236;0.7240286;382.7;0.1663395;False;11-11-2024 19:49:59:581;1731350999581;;
291;111;0.3664081;0.286484;0.3477229;0.5606179;381.5;0.1597131;False;11-11-2024 19:49:59:636;1731350999636;;
291;111;0.3666347;0.2868879;0.3786212;0.6322811;380.2;0.1689829;False;11-11-2024 19:49:59:675;1731350999675;;
291;111;0.3658696;0.2869486;0.3358024;0.5843884;379.1;0.1687593;False;11-11-2024 19:49:59:711;1731350999711;;
290;111;0.3645478;0.286969;0.3241252;0.5770051;378.6;0.1632162;False;11-11-2024 19:49:59:748;1731350999748;;
289;113;0.363194;0.2903303;0.3194081;0.710909;377.9;0.1582037;False;11-11-2024 19:49:59:785;1731350999785;;
288;113;0.36276;0.2910824;0.3309856;0.6624079;377.3;0.1580904;False;11-11-2024 19:49:59:820;1731350999820;;
292;112;0.3671471;0.2889475;0.4247025;0.5033286;377.4;0.1520863;False;11-11-2024 19:49:59:856;1731350999856;;
289;112;0.3640713;0.2889789;0.3037203;0.5845285;376.7;0.1569287;False;11-11-2024 19:49:59:893;1731350999893;;
287;112;0.3617867;0.2890028;0.3035166;0.5844598;376.1;0.1568314;False;11-11-2024 19:49:59:927;1731350999927;;
288;112;0.3625522;0.2889687;0.3817737;0.572423;375.5;0.1557186;False;11-11-2024 19:49:59:964;1731350999964;;
289;112;0.3631724;0.2889397;0.3816123;0.5723672;375.0;0.1556401;False;11-11-2024 19:50:00:4;1731351000004;;
289;112;0.3641087;0.2878783;0.3905288;0.5161573;374.2;0.1603304;False;11-11-2024 19:50:00:43;1731351000043;;
290;112;0.3648574;0.2872896;0.3925217;0.5226117;373.5;0.1601392;False;11-11-2024 19:50:00:77;1731351000077;;
293;115;0.3692868;0.2954836;0.4362932;0.7655867;373.6;0.1560337;False;11-11-2024 19:50:00:115;1731351000115;;
291;114;0.3667265;0.2942056;0.3209825;0.5212815;373.0;0.1559705;False;11-11-2024 19:50:00:152;1731351000152;;
290;114;0.3648111;0.2932427;0.3207916;0.5212398;372.5;0.1557713;False;11-11-2024 19:50:00:186;1731351000186;;
300;116;0.377044;0.2992166;0.4824496;0.74765;371.3;0.1613762;False;11-11-2024 19:50:00:223;1731351000223;;
304;116;0.3828649;0.2993195;0.462658;0.6254365;369.9;0.1583875;False;11-11-2024 19:50:00:259;1731351000259;;
319;116;0.4008646;0.2997424;0.5320133;0.6469522;368.7;0.1584177;False;11-11-2024 19:50:00:301;1731351000301;;
352;118;0.4432408;0.3031831;0.6394782;0.7306268;368.0;0.161843;False;11-11-2024 19:50:00:340;1731351000340;;
354;119;0.4448659;0.3070764;0.5002184;0.7590153;366.7;0.1556579;False;11-11-2024 19:50:00:377;1731351000377;;
355;120;0.4461411;0.3101015;0.5000316;0.7589929;365.5;0.1555479;False;11-11-2024 19:50:00:413;1731351000413;;
375;122;0.4711097;0.3133777;0.6364406;0.7747734;365.7;0.1622501;False;11-11-2024 19:50:00:452;1731351000452;;
388;123;0.4881213;0.3157918;0.6362656;0.7747497;365.8;0.1621482;False;11-11-2024 19:50:00:486;1731351000486;;
386;123;0.4849482;0.3159156;0.4481792;0.7180671;365.9;0.1599124;False;11-11-2024 19:50:00:527;1731351000527;;
383;123;0.482328;0.3159535;0.4444709;0.7124394;364.8;0.1594376;False;11-11-2024 19:50:00:565;1731351000565;;
382;123;0.4804054;0.3159853;0.4443308;0.7123824;363.8;0.1593453;False;11-11-2024 19:50:00:602;1731351000602;;
382;123;0.4799186;0.3165001;0.4652714;0.6725705;363.0;0.1548192;False;11-11-2024 19:50:00:657;1731351000657;;
372;123;0.4677106;0.316779;0.3620481;0.6649215;363.5;0.1602294;False;11-11-2024 19:50:00:694;1731351000694;;
364;123;0.4576015;0.3172029;0.3524199;0.7185826;364.0;0.1599686;False;11-11-2024 19:50:00:728;1731351000728;;
353;123;0.4439317;0.31743;0.3245621;0.6783474;364.2;0.1642768;False;11-11-2024 19:50:00:766;1731351000766;;
342;121;0.4298742;0.31222;0.3057022;0.5097446;365.1;0.1636459;False;11-11-2024 19:50:00:806;1731351000806;;
333;120;0.4192682;0.3092666;0.2997752;0.522196;365.9;0.1635191;False;11-11-2024 19:50:00:841;1731351000841;;
333;120;0.418346;0.3080514;0.3642437;0.5585502;366.4;0.1660104;False;11-11-2024 19:50:00:888;1731351000888;;
335;120;0.4210992;0.3080496;0.4562621;0.6138362;366.5;0.15465;False;11-11-2024 19:50:00:926;1731351000926;;
337;119;0.4234063;0.3058494;0.4592733;0.5164357;366.7;0.1545816;False;11-11-2024 19:50:00:963;1731351000963;;
332;118;0.4175579;0.3031598;0.3328968;0.4954702;366.8;0.1635468;False;11-11-2024 19:50:01:2;1731351001002;;
315;115;0.3957456;0.2966553;0.2485431;0.4260332;366.5;0.1705072;False;11-11-2024 19:50:01:43;1731351001043;;
303;114;0.3812093;0.2942412;0.2477879;0.4641572;366.2;0.1703594;False;11-11-2024 19:50:01:81;1731351001081;;
