X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
612;249;0.3986942;0.3603997;0.3986942;0.7207994;540.8;0.2044842;False;10-11-2024 21:55:50:143;1731272150143;;
735;231;0.4789815;0.3344262;0.6288035;0.4707114;540.3;0.1871288;False;10-11-2024 21:55:50:190;1731272150190;;
750;219;0.4884577;0.3179023;0.5430925;0.4537005;539.9;0.1903186;False;10-11-2024 21:55:50:231;1731272150231;;
835;224;0.5441377;0.3241812;0.6734428;0.7486552;544.3;0.1834013;False;10-11-2024 21:55:50:276;1731272150276;;
883;227;0.5750181;0.329325;0.6765888;0.7627916;548.3;0.1832589;False;10-11-2024 21:55:50:314;1731272150314;;
902;229;0.5878811;0.3316238;0.6498991;0.7375001;553.2;0.2010225;False;10-11-2024 21:55:50:358;1731272150358;;
915;230;0.5962157;0.33327;0.6498984;0.7375087;557.7;0.2010328;False;10-11-2024 21:55:50:397;1731272150397;;
924;231;0.6018256;0.3344662;0.649887;0.737488;561.8;0.2011139;False;10-11-2024 21:55:50:434;1731272150434;;
883;231;0.5751695;0.3348335;0.4671141;0.7199612;565.6;0.2016945;False;10-11-2024 21:55:50:473;1731272150473;;
857;231;0.5585238;0.3351009;0.4673392;0.7198368;569.1;0.2018903;False;10-11-2024 21:55:50:508;1731272150508;;
832;232;0.5423153;0.3361924;0.4558868;0.7438307;572.3;0.2016903;False;10-11-2024 21:55:50:548;1731272150548;;
825;232;0.5373831;0.3370043;0.4838984;0.7436652;572.1;0.197171;False;10-11-2024 21:55:50:585;1731272150585;;
814;233;0.5301961;0.3379174;0.4623367;0.7520664;571.9;0.1970546;False;10-11-2024 21:55:50:618;1731272150618;;
764;234;0.497456;0.3386432;0.381915;0.7475718;570.5;0.2020886;False;10-11-2024 21:55:50:665;1731272150665;;
754;234;0.4910966;0.3389989;0.4251908;0.7453241;569.3;0.2024102;False;10-11-2024 21:55:50:697;1731272150697;;
717;234;0.4674326;0.3397827;0.351169;0.7596546;568.2;0.2017862;False;10-11-2024 21:55:50:729;1731272150729;;
720;235;0.4691145;0.3404727;0.4931194;0.7600175;566.2;0.1908225;False;10-11-2024 21:55:50:765;1731272150765;;
720;235;0.4690113;0.3408552;0.4556382;0.7560637;564.3;0.1906099;False;10-11-2024 21:55:50:797;1731272150797;;
719;235;0.4683728;0.341096;0.4439144;0.7531942;562.6;0.1906577;False;10-11-2024 21:55:50:830;1731272150830;;
703;233;0.4578712;0.3385899;0.3923486;0.6362795;562.6;0.1784031;False;10-11-2024 21:55:50:885;1731272150885;;
637;234;0.4153332;0.3393247;0.280807;0.7430474;562.5;0.177168;False;10-11-2024 21:55:50:926;1731272150926;;
640;235;0.4168277;0.3409941;0.4414631;0.7699625;557.7;0.1816818;False;10-11-2024 21:55:50:962;1731272150962;;
643;236;0.4191383;0.3419966;0.4547426;0.7657922;553.4;0.1816367;False;10-11-2024 21:55:50:992;1731272150992;;
646;236;0.4210434;0.3428541;0.4546845;0.7657657;549.5;0.1815575;False;10-11-2024 21:55:51:25;1731272151025;;
655;227;0.4265067;0.3299032;0.4809629;0.5191512;549.1;0.1792857;False;10-11-2024 21:55:51:63;1731272151063;;
667;220;0.4347477;0.3188699;0.5064987;0.4933507;548.7;0.1790594;False;10-11-2024 21:55:51:96;1731272151096;;
676;214;0.4407367;0.3110485;0.506423;0.4933313;548.4;0.1790758;False;10-11-2024 21:55:51:126;1731272151126;;
673;216;0.4387195;0.3134748;0.4122095;0.7125277;545.7;0.1824098;False;10-11-2024 21:55:51:160;1731272151160;;
671;217;0.4372404;0.3152229;0.4118312;0.7122231;543.2;0.1820053;False;10-11-2024 21:55:51:189;1731272151189;;
669;218;0.4360095;0.3167287;0.4120577;0.7124049;541.0;0.1822461;False;10-11-2024 21:55:51:221;1731272151221;;
682;218;0.4443703;0.3166483;0.5123432;0.628013;544.5;0.1774557;False;10-11-2024 21:55:51:254;1731272151254;;
685;218;0.4462163;0.3158781;0.4830071;0.5979241;547.7;0.1772732;False;10-11-2024 21:55:51:286;1731272151286;;
687;217;0.4476658;0.3152718;0.4830491;0.5978931;550.5;0.1773394;False;10-11-2024 21:55:51:316;1731272151316;;
713;220;0.4648177;0.3191356;0.5639263;0.7412983;554.5;0.1898748;False;10-11-2024 21:55:51:350;1731272151350;;
725;222;0.4721446;0.3223157;0.5454094;0.749262;558.1;0.1898729;False;10-11-2024 21:55:51:379;1731272151379;;
734;224;0.4779162;0.3249007;0.5453943;0.7492351;561.3;0.1899789;False;10-11-2024 21:55:51:409;1731272151409;;
740;225;0.4823683;0.32695;0.5453832;0.7492533;564.2;0.1899795;False;10-11-2024 21:55:51:438;1731272151438;;
740;226;0.4823749;0.3284957;0.5054414;0.7419455;565.1;0.1972977;False;10-11-2024 21:55:51:473;1731272151473;;
741;228;0.4826719;0.3307227;0.5116823;0.7637793;565.9;0.1971854;False;10-11-2024 21:55:51:504;1731272151504;;
