X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
739;231;0.4814798;0.334414;0.4814798;0.6688281;595.1;0.2178003;False;12-11-2024 11:11:51:440;1731406311440;;
888;197;0.5783677;0.286004;0.6699806;0.4187506;592.5;0.2177963;False;12-11-2024 11:11:51:656;1731406311656;;
863;197;0.5621007;0.2856362;0.5091569;0.5354225;592.2;0.2093979;False;12-11-2024 11:11:51:757;1731406311757;;
866;197;0.5640237;0.2853618;0.5883807;0.5471897;590.4;0.1964578;False;12-11-2024 11:11:51:819;1731406311819;;
880;207;0.5734851;0.3008262;0.6367449;0.7495258;588.9;0.2013594;False;12-11-2024 11:11:51:865;1731406311865;;
918;214;0.5982695;0.3105294;0.6955839;0.7409278;587.4;0.2128138;False;12-11-2024 11:11:51:913;1731406311913;;
932;214;0.6070939;0.3107467;0.6701717;0.640618;583.7;0.2050049;False;12-11-2024 11:11:51:963;1731406311963;;
896;218;0.5838848;0.3166624;0.4967963;0.7405272;581.6;0.2171315;False;12-11-2024 11:11:52:7;1731406312007;;
892;220;0.5811533;0.3197271;0.5512498;0.7262073;579.0;0.2110144;False;12-11-2024 11:11:52:50;1731406312050;;
892;222;0.5812876;0.3215508;0.5924081;0.7185307;576.7;0.21142;False;12-11-2024 11:11:52:91;1731406312091;;
889;221;0.5791005;0.3203403;0.5511311;0.6053278;576.0;0.2045945;False;12-11-2024 11:11:52:137;1731406312137;;
881;220;0.5739816;0.3189544;0.5271618;0.5938476;572.8;0.207805;False;12-11-2024 11:11:52:180;1731406312180;;
864;220;0.5628588;0.3197004;0.4980026;0.6798877;573.0;0.205563;False;12-11-2024 11:11:52:234;1731406312234;;
854;221;0.5561258;0.3201901;0.4978067;0.6798997;573.0;0.2050519;False;12-11-2024 11:11:52:279;1731406312279;;
861;221;0.5606962;0.3203286;0.5978297;0.6702643;573.8;0.207641;False;12-11-2024 11:11:52:324;1731406312324;;
871;222;0.5671846;0.3214962;0.6060834;0.6950489;573.1;0.2095932;False;12-11-2024 11:11:52:397;1731406312397;;
871;221;0.5671856;0.320317;0.5674832;0.6069321;572.8;0.2001415;False;12-11-2024 11:11:52:449;1731406312449;;
871;221;0.5671898;0.3202009;0.5692458;0.6308928;574.2;0.2165798;False;12-11-2024 11:11:52:491;1731406312491;;
823;221;0.5362918;0.3204135;0.4384855;0.6662719;571.8;0.2091403;False;12-11-2024 11:11:52:545;1731406312545;;
823;221;0.5361691;0.3207442;0.5284773;0.6752887;572.8;0.2265104;False;12-11-2024 11:11:52:590;1731406312590;;
824;221;0.5367537;0.3207575;0.5535824;0.643549;573.6;0.2282847;False;12-11-2024 11:11:52:625;1731406312625;;
831;221;0.5414506;0.3209273;0.588431;0.6699002;572.0;0.2151501;False;12-11-2024 11:11:52:666;1731406312666;;
821;221;0.5348447;0.3200319;0.4841858;0.6045079;571.1;0.1920633;False;12-11-2024 11:11:52:710;1731406312710;;
815;220;0.530853;0.3194964;0.4853055;0.6065484;570.4;0.192231;False;12-11-2024 11:11:52:745;1731406312745;;
808;221;0.5260462;0.3211828;0.478109;0.700824;571.0;0.1785413;False;12-11-2024 11:11:52:790;1731406312790;;
808;221;0.5261584;0.3211937;0.5299253;0.6508524;573.8;0.1985528;False;12-11-2024 11:11:52:831;1731406312831;;
806;221;0.5250267;0.3212052;0.4968859;0.6489378;576.2;0.1999566;False;12-11-2024 11:11:52:870;1731406312870;;
833;221;0.5429678;0.321237;0.6194625;0.6563731;574.9;0.2168671;False;12-11-2024 11:11:52:918;1731406312918;;
852;221;0.5550266;0.3210793;0.6214126;0.6290027;578.3;0.2061494;False;12-11-2024 11:11:52:963;1731406312963;;
853;221;0.555682;0.3212103;0.5745433;0.6621555;577.4;0.2174409;False;12-11-2024 11:11:53:5;1731406313005;;
858;222;0.5589489;0.3214878;0.6019642;0.6728172;576.6;0.2188795;False;12-11-2024 11:11:53:43;1731406313043;;
856;221;0.5574782;0.3204713;0.5352222;0.5996079;579.3;0.2244599;False;12-11-2024 11:11:53:84;1731406313084;;
853;219;0.5556503;0.3181624;0.527557;0.5663227;581.8;0.2254433;False;12-11-2024 11:11:53:122;1731406313122;;
852;219;0.5550591;0.3178647;0.5376827;0.6058554;581.1;0.220412;False;12-11-2024 11:11:53:162;1731406313162;;
902;219;0.5874664;0.317145;0.6902863;0.5913848;580.1;0.2354632;False;12-11-2024 11:11:53:211;1731406313211;;
891;219;0.5807232;0.3183115;0.5245804;0.6781526;582.7;0.2189329;False;12-11-2024 11:11:53:253;1731406313253;;
