X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
691;282;0.45008;0.4094941;0.45008;0.8189883;448.9;0.1813049;False;06-11-2024 15:23:28:416;1730903008416;;
905;282;0.5895479;0.4083066;0.7432745;0.7766317;446.8;0.1995346;False;06-11-2024 15:23:28:488;1730903008488;;
1081;282;0.7038662;0.4082861;0.8411857;0.8113977;445.0;0.2039229;False;06-11-2024 15:23:28:554;1730903008554;;
1128;282;0.7345079;0.4082138;0.8135624;0.798813;444.7;0.212711;False;06-11-2024 15:23:28:598;1730903008598;;
1135;281;0.7395804;0.4076416;0.7655316;0.7749094;441.9;0.2058853;False;06-11-2024 15:23:28:641;1730903008641;;
1140;281;0.7424901;0.4066641;0.7632554;0.7582042;440.6;0.1968487;False;06-11-2024 15:23:28:681;1730903008681;;
1150;280;0.7490485;0.4060304;0.7871647;0.7633922;440.2;0.2292794;False;06-11-2024 15:23:28:725;1730903008725;;
1169;280;0.7616385;0.4057961;0.8257591;0.7714804;438.7;0.2312324;False;06-11-2024 15:23:28:764;1730903008764;;
1179;280;0.7678806;0.405777;0.8115439;0.7833258;437.0;0.1986944;False;06-11-2024 15:23:28:808;1730903008808;;
1191;280;0.7755451;0.4056806;0.8287216;0.7984138;436.1;0.2091994;False;06-11-2024 15:23:28:850;1730903008850;;
1201;280;0.7822102;0.405758;0.8344304;0.8168243;435.1;0.2051305;False;06-11-2024 15:23:28:894;1730903008894;;
1204;280;0.7839968;0.4063357;0.8157043;0.8406251;434.1;0.1967938;False;06-11-2024 15:23:28:932;1730903008932;;
1205;280;0.7849402;0.4064678;0.8105896;0.8255052;434.1;0.1938261;False;06-11-2024 15:23:28:973;1730903008973;;
1185;281;0.7718267;0.4069729;0.699629;0.8448748;432.7;0.1537234;False;06-11-2024 15:23:29:12;1730903009012;;
1155;282;0.7524388;0.4082881;0.6624922;0.8709894;433.7;0.111206;True;06-11-2024 15:23:29:50;1730903009050;;
1085;282;0.7065694;0.4090133;0.5728668;0.8629808;433.5;0.1183781;True;06-11-2024 15:23:29:89;1730903009089;;
1031;282;0.6713365;0.4092006;0.5573518;0.8473812;435.1;0.1336142;True;06-11-2024 15:23:29:128;1730903009128;;
1023;282;0.666122;0.4092315;0.6229133;0.8256636;436.4;0.1601758;False;06-11-2024 15:23:29:167;1730903009167;;
1018;282;0.6628819;0.409064;0.6278774;0.8050603;436.6;0.1566288;False;06-11-2024 15:23:29:208;1730903009208;;
1016;282;0.6618417;0.4085898;0.6397439;0.7884384;435.7;0.1608874;False;06-11-2024 15:23:29:246;1730903009246;;
1013;281;0.6598163;0.4078215;0.6279107;0.776256;436.4;0.1626311;False;06-11-2024 15:23:29:286;1730903009286;;
1007;281;0.6558019;0.4074047;0.6086425;0.7818178;435.2;0.1585768;False;06-11-2024 15:23:29:325;1730903009325;;
1004;281;0.6537382;0.4072301;0.6157513;0.7892571;435.7;0.1607032;False;06-11-2024 15:23:29:363;1730903009363;;
1021;281;0.665305;0.4072144;0.7322724;0.80777;436.7;0.1632664;False;06-11-2024 15:23:29:400;1730903009400;;
1049;281;0.6834932;0.4070205;0.7643064;0.7879637;436.6;0.1677993;False;06-11-2024 15:23:29:445;1730903009445;;
1073;281;0.6986416;0.4069614;0.7791118;0.7935725;436.3;0.1759452;False;06-11-2024 15:23:29:484;1730903009484;;
1094;281;0.7124988;0.4069514;0.7929357;0.800256;435.0;0.1798117;False;06-11-2024 15:23:29:522;1730903009522;;
1109;281;0.7221677;0.4069425;0.7918725;0.8003647;435.3;0.1756159;False;06-11-2024 15:23:29:560;1730903009560;;
1113;281;0.7252329;0.406719;0.7698657;0.7820933;434.5;0.1742699;False;06-11-2024 15:23:29:597;1730903009597;;
1120;280;0.7298127;0.4065949;0.7849334;0.7854046;434.0;0.1824909;False;06-11-2024 15:23:29:633;1730903009633;;
1125;280;0.7324815;0.4065353;0.7794048;0.7883688;435.4;0.1783146;False;06-11-2024 15:23:29:669;1730903009669;;
1130;280;0.7357574;0.4064332;0.7875602;0.784641;435.4;0.1804951;False;06-11-2024 15:23:29:707;1730903009707;;
988;280;0.6435254;0.4060115;0.472185;0.768598;436.9;0.1675541;False;06-11-2024 15:23:29:745;1730903009745;;
703;277;0.4576994;0.4010712;0.243386;0.6863824;438.2;0.1680119;False;06-11-2024 15:23:29:784;1730903009784;;
570;277;0.37124;0.4010545;0.2421403;0.7665167;437.0;0.1651636;False;06-11-2024 15:23:29:821;1730903009821;;
499;277;0.324979;0.4010063;0.2428645;0.7644542;436.2;0.1754425;False;06-11-2024 15:23:29:859;1730903009859;;
459;277;0.2993655;0.4009587;0.2428936;0.7639754;435.0;0.1668524;False;06-11-2024 15:23:29:897;1730903009897;;
435;276;0.2835605;0.4004454;0.2426409;0.745436;434.5;0.1795123;False;06-11-2024 15:23:29:937;1730903009937;;
