X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
781;231;0.5084777;0.3356817;0.5084777;0.6713634;474.8;0.2465326;False;11-11-2024 21:14:58:375;1731356098375;;
811;229;0.5282797;0.3318861;0.6120107;0.5816239;472.9;0.2519836;False;11-11-2024 21:14:58:422;1731356098422;;
808;231;0.5261484;0.3347379;0.4966199;0.7402939;473.9;0.2426103;False;11-11-2024 21:14:58:463;1731356098463;;
811;233;0.5282806;0.3374159;0.5599978;0.7499726;473.2;0.2754527;False;11-11-2024 21:14:58:503;1731356098503;;
814;235;0.5305987;0.3401678;0.5652199;0.7601009;472.4;0.2611357;False;11-11-2024 21:14:58:546;1731356098546;;
814;232;0.5303786;0.335851;0.5239021;0.5914634;472.1;0.262215;False;11-11-2024 21:14:58:592;1731356098592;;
820;230;0.5339401;0.3342387;0.5762594;0.6135545;471.3;0.2668149;False;11-11-2024 21:14:58:636;1731356098636;;
833;233;0.5427611;0.3376361;0.6091457;0.7548368;468.4;0.2647415;False;11-11-2024 21:14:58:679;1731356098679;;
842;234;0.5483031;0.3398368;0.6091449;0.7548365;465.8;0.2647442;False;11-11-2024 21:14:58:714;1731356098714;;
842;236;0.5483465;0.3420789;0.5666181;0.7614999;463.8;0.2727871;False;11-11-2024 21:14:58:755;1731356098755;;
838;237;0.5460548;0.3434043;0.5211586;0.7533778;464.1;0.2773881;False;11-11-2024 21:14:58:796;1731356098796;;
838;237;0.5459821;0.3434905;0.543436;0.6956378;464.9;0.2545028;False;11-11-2024 21:14:58:836;1731356098836;;
841;238;0.5476108;0.3444496;0.5797514;0.7484105;465.0;0.2614416;False;11-11-2024 21:14:58:879;1731356098879;;
815;238;0.5311626;0.3448831;0.4515729;0.7406108;464.5;0.2640658;False;11-11-2024 21:14:58:918;1731356098918;;
806;239;0.5247704;0.3460048;0.4757379;0.7600765;464.3;0.2576253;False;11-11-2024 21:14:58:962;1731356098962;;
773;239;0.5035219;0.3465866;0.4077962;0.7544459;463.3;0.2379605;False;11-11-2024 21:14:58:999;1731356098999;;
775;241;0.5048816;0.3493734;0.5295252;0.7979853;462.7;0.249692;False;11-11-2024 21:14:59:42;1731356099042;;
774;242;0.5039238;0.350351;0.4835483;0.7785683;464.0;0.261986;False;11-11-2024 21:14:59:81;1731356099081;;
761;239;0.4958942;0.3472473;0.4655676;0.6711387;464.6;0.2287884;False;11-11-2024 21:14:59:492;1731356099492;;
748;239;0.4875912;0.3472401;0.4235625;0.6911002;463.9;0.2512923;False;11-11-2024 21:14:59:546;1731356099546;;
750;241;0.4882904;0.3490646;0.4975345;0.7570678;464.8;0.244995;False;11-11-2024 21:14:59:592;1731356099592;;
750;241;0.4888563;0.3495457;0.498499;0.7356628;466.3;0.2540855;False;11-11-2024 21:14:59:636;1731356099636;;
749;242;0.4877542;0.3512434;0.4584201;0.7689002;462.6;0.2566624;False;11-11-2024 21:14:59:680;1731356099680;;
750;240;0.4886544;0.3485048;0.5032385;0.6323493;463.2;0.2373303;False;11-11-2024 21:14:59:721;1731356099721;;
757;243;0.4933248;0.3518223;0.5349357;0.7905638;461.4;0.197068;False;11-11-2024 21:14:59:763;1731356099763;;
771;244;0.5023027;0.3545313;0.5635164;0.7939894;458.7;0.1963278;False;11-11-2024 21:14:59:805;1731356099805;;
762;245;0.4966754;0.3549377;0.4475924;0.7574089;458.9;0.2160965;False;11-11-2024 21:14:59:845;1731356099845;;
762;244;0.4966212;0.3531446;0.4899826;0.6583771;460.0;0.232567;False;11-11-2024 21:14:59:886;1731356099886;;
767;244;0.4996922;0.3533625;0.5306644;0.7369104;459.3;0.247906;False;11-11-2024 21:14:59:946;1731356099946;;
771;244;0.5023567;0.3540714;0.5395489;0.7592334;462.0;0.2389093;False;11-11-2024 21:14:59:987;1731356099987;;
767;245;0.499899;0.3555997;0.4704565;0.7813087;464.5;0.2552897;False;11-11-2024 21:15:00:31;1731356100031;;
775;245;0.5046701;0.3557514;0.5528874;0.7527143;464.5;0.2509732;False;11-11-2024 21:15:00:71;1731356100071;;
780;245;0.5080531;0.3558675;0.5528585;0.7527167;464.5;0.2507149;False;11-11-2024 21:15:00:109;1731356100109;;
