X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
354;104;0.4453143;0.2680003;0.4453143;0.5360006;671.4;0.2024832;False;11-11-2024 00:39:46:441;1731281986441;;
354;116;0.4453534;0.2986088;0.4488847;0.7812763;667.6;0.1887413;False;11-11-2024 00:39:46:634;1731281986634;;
354;121;0.4456822;0.3117817;0.4594325;0.8161759;671.5;0.204707;False;11-11-2024 00:39:46:733;1731281986733;;
354;122;0.4456877;0.3130953;0.4521023;0.7503307;672.4;0.196166;False;11-11-2024 00:39:46:821;1731281986821;;
357;122;0.4493177;0.3146363;0.4989989;0.7646781;669.9;0.1974146;False;11-11-2024 00:39:46:893;1731281986893;;
357;123;0.4496298;0.3177103;0.4745132;0.7954822;665.0;0.2263753;False;11-11-2024 00:39:46:962;1731281986962;;
366;123;0.4600373;0.3178439;0.5514281;0.7571031;663.8;0.1937491;False;11-11-2024 00:39:47:22;1731281987022;;
368;124;0.4624888;0.3183717;0.5225022;0.6520067;662.2;0.2284319;False;11-11-2024 00:39:47:78;1731281987078;;
367;124;0.4610936;0.3184634;0.4431545;0.7285586;659.3;0.1969;False;11-11-2024 00:39:47:139;1731281987139;;
367;123;0.4617636;0.3162424;0.4983052;0.5842047;664.2;0.2031684;False;11-11-2024 00:39:47:193;1731281987193;;
358;124;0.4499466;0.318315;0.3693115;0.7518826;666.3;0.1928087;False;11-11-2024 00:39:47:245;1731281987245;;
345;124;0.4342575;0.3185992;0.3385032;0.6926501;663.3;0.2062609;False;11-11-2024 00:39:47:305;1731281987305;;
356;124;0.4483606;0.3202333;0.5394199;0.7483065;660.7;0.2539225;False;11-11-2024 00:39:47:364;1731281987364;;
369;125;0.4640227;0.3205638;0.5727155;0.6965775;654.6;0.1945906;False;11-11-2024 00:39:47:417;1731281987417;;
340;122;0.4274315;0.3147736;0.2809421;0.525364;651.7;0.1901827;False;11-11-2024 00:39:47:468;1731281987468;;
329;123;0.4140325;0.3164739;0.3162563;0.7285601;649.0;0.190235;False;11-11-2024 00:39:47:516;1731281987516;;
332;122;0.418242;0.314492;0.4719268;0.5696329;652.1;0.1819508;False;11-11-2024 00:39:47:567;1731281987567;;
337;122;0.4237286;0.3145251;0.4953136;0.6460568;653.1;0.1947357;False;11-11-2024 00:39:47:611;1731281987611;;
337;123;0.4242922;0.3177599;0.4544825;0.7482778;654.1;0.1891162;False;11-11-2024 00:39:47:661;1731281987661;;
346;123;0.4357145;0.3174231;0.5373745;0.615472;651.1;0.2030567;False;11-11-2024 00:39:47:711;1731281987711;;
355;123;0.4470144;0.315583;0.5638702;0.5572987;648.4;0.2034648;False;11-11-2024 00:39:47:749;1731281987749;;
364;124;0.4577603;0.3188905;0.5723832;0.7514794;650.6;0.1768687;False;11-11-2024 00:39:47:792;1731281987792;;
364;123;0.4582114;0.3164757;0.4927794;0.5572385;653.5;0.2021363;False;11-11-2024 00:39:47:843;1731281987843;;
382;123;0.4802183;0.3175859;0.6380064;0.7032917;653.2;0.2224078;False;11-11-2024 00:39:47:884;1731281987884;;
390;123;0.4904924;0.3178378;0.6121484;0.6761228;653.0;0.2222369;False;11-11-2024 00:39:47:924;1731281987924;;
391;126;0.4916588;0.3233417;0.559333;0.7873583;651.2;0.1978112;False;11-11-2024 00:39:47:974;1731281987974;;
390;125;0.4911397;0.3228741;0.4840362;0.6207557;647.3;0.2250412;False;11-11-2024 00:39:48:21;1731281988021;;
391;125;0.4914457;0.3223601;0.5020276;0.6085121;652.7;0.174258;False;11-11-2024 00:39:48:56;1731281988056;;
391;125;0.4917128;0.3219004;0.5145557;0.6043401;657.5;0.1743881;False;11-11-2024 00:39:48:87;1731281988087;;
404;125;0.507991;0.3224853;0.6536798;0.7006392;662.5;0.1975865;False;11-11-2024 00:39:48:121;1731281988121;;
413;126;0.520044;0.3242169;0.6527351;0.7446247;667.0;0.1976602;False;11-11-2024 00:39:48:154;1731281988154;;
414;125;0.5205244;0.3222976;0.5336008;0.5744973;667.2;0.1984449;False;11-11-2024 00:39:48:199;1731281988199;;
405;125;0.5091087;0.3212645;0.4193712;0.5796045;659.0;0.2228392;False;11-11-2024 00:39:48:235;1731281988235;;
398;124;0.5005021;0.3204243;0.4193437;0.5795606;651.6;0.2227923;False;11-11-2024 00:39:48:271;1731281988271;;
392;124;0.4924642;0.319706;0.421161;0.5851019;648.2;0.1988728;False;11-11-2024 00:39:48:322;1731281988322;;
389;124;0.4895902;0.3198242;0.438942;0.6522424;654.2;0.2246497;False;11-11-2024 00:39:48:367;1731281988367;;
388;124;0.4882498;0.3196978;0.4479314;0.6096237;659.6;0.2247486;False;11-11-2024 00:39:48:410;1731281988410;;
379;124;0.476861;0.3196417;0.3733932;0.6143399;657.7;0.2330534;False;11-11-2024 00:39:48:455;1731281988455;;
393;123;0.4948465;0.3178019;0.6010435;0.5461386;661.2;0.2046327;False;11-11-2024 00:39:48:501;1731281988501;;
415;123;0.5220069;0.3179386;0.6417729;0.6451231;653.9;0.2182545;False;11-11-2024 00:39:48:566;1731281988566;;
407;127;0.5123487;0.3268565;0.4323174;0.806959;655.5;0.2246088;False;11-11-2024 00:39:48:618;1731281988618;;
405;128;0.509975;0.3290471;0.4636363;0.7460206;649.6;0.2111574;False;11-11-2024 00:39:48:669;1731281988669;;
401;129;0.5046055;0.3311705;0.4333281;0.7577129;644.3;0.2102218;False;11-11-2024 00:39:48:720;1731281988720;;
420;129;0.5285419;0.3312841;0.6399316;0.6759226;643.7;0.2147455;False;11-11-2024 00:39:48:778;1731281988778;;
420;129;0.5285872;0.3312745;0.5324252;0.6616048;645.6;0.1830191;False;11-11-2024 00:39:48:831;1731281988831;;
417;127;0.5241492;0.3279089;0.4673957;0.5688785;643.2;0.2066646;False;11-11-2024 00:39:48:889;1731281988889;;
422;127;0.5306933;0.3270433;0.5889651;0.6047737;642.7;0.2526204;False;11-11-2024 00:39:48:953;1731281988953;;
420;126;0.5280358;0.3246683;0.4872602;0.5630742;644.7;0.2004207;False;11-11-2024 00:39:49:16;1731281989016;;
421;122;0.528966;0.314004;0.5478885;0.4635954;639.9;0.2090995;False;11-11-2024 00:39:49:99;1731281989099;;
408;122;0.5127758;0.3138455;0.412158;0.5737964;646.1;0.2189701;False;11-11-2024 00:39:49:159;1731281989159;;
416;121;0.5227109;0.3125186;0.6012759;0.5240501;643.8;0.2096847;False;11-11-2024 00:39:49:209;1731281989209;;
